"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","22","4","0","3","1","6","0","0","0",2010,44,2010-10-30,2010-11-05
"2","Gampaha","17","8","0","0","0","22","0","4","1",2010,44,2010-10-30,2010-11-05
"3","Kalutara","2","2","0","2","1","5","0","0","0",2010,44,2010-10-30,2010-11-05
"4","Kandy","9","2","0","0","0","5","1","5","0",2010,44,2010-10-30,2010-11-05
"5","Matale","7","2","0","0","0","2","0","0","0",2010,44,2010-10-30,2010-11-05
"6","NuwaraEliya","1","4","0","0","0","0","0","4","0",2010,44,2010-10-30,2010-11-05
"7","Galle","4","1","0","0","0","0","0","0","0",2010,44,2010-10-30,2010-11-05
"8","Hambanthota","1","13","0","0","0","1","1","0","0",2010,44,2010-10-30,2010-11-05
"9","Matara","5","2","0","0","1","9","1","0","0",2010,44,2010-10-30,2010-11-05
"10","Jaffna","4","5","0","8","0","0","1","2","0",2010,44,2010-10-30,2010-11-05
"11","Kilinochchi","1","0","0","0","0","0","0","0","1",2010,44,2010-10-30,2010-11-05
"12","Mannar","3","2","0","1","0","0","0","0","0",2010,44,2010-10-30,2010-11-05
"13","Vavuniya","1","4","0","0","1","0","0","0","1",2010,44,2010-10-30,2010-11-05
"14","Mullaitivu","0","2","0","0","0","0","0","0","0",2010,44,2010-10-30,2010-11-05
"15","Batticaloa","1","4","0","1","0","0","0","0","0",2010,44,2010-10-30,2010-11-05
"16","Ampara","0","0","0","0","0","0","0","0","0",2010,44,2010-10-30,2010-11-05
"17","Trincomalee","2","2","0","0","0","3","0","0","0",2010,44,2010-10-30,2010-11-05
"18","Kurunagala","1","12","1","3","3","19","1","3","0",2010,44,2010-10-30,2010-11-05
"19","Puttalam","4","5","0","0","0","1","1","0","0",2010,44,2010-10-30,2010-11-05
"20","Anuradhapura","2","7","0","1","0","2","0","0","0",2010,44,2010-10-30,2010-11-05
"21","Polonnaruwa","1","1","0","0","0","0","0","1","0",2010,44,2010-10-30,2010-11-05
"22","Badulla","9","1","0","2","0","2","5","1","0",2010,44,2010-10-30,2010-11-05
"23","Monaragala","9","3","0","1","0","0","1","0","0",2010,44,2010-10-30,2010-11-05
"24","Ratnapura","5","7","0","0","0","7","0","6","0",2010,44,2010-10-30,2010-11-05
"25","Kegalle","3","2","0","1","0","3","0","4","0",2010,44,2010-10-30,2010-11-05
"26","Kalmune","0","1","0","0","0","0","0","0","0",2010,44,2010-10-30,2010-11-05
