"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","91","0","0","1","1","1","0","2","0",2012,26,2012-06-23,2012-06-29
"2","Gampaha","42","0","0","0","0","0","0","1","0",2012,26,2012-06-23,2012-06-29
"3","Kalutara","0","0","0","0","0","0","0","0","0",2012,26,2012-06-23,2012-06-29
"4","Kandy","0","0","0","0","0","0","0","0","0",2012,26,2012-06-23,2012-06-29
"5","Matale","1","0","0","0","0","0","0","0","0",2012,26,2012-06-23,2012-06-29
"6","NuwaraEliya","0","0","0","0","0","0","0","0","0",2012,26,2012-06-23,2012-06-29
"7","Galle","0","0","0","0","0","0","0","0","0",2012,26,2012-06-23,2012-06-29
"8","Hambanthota","0","0","0","0","0","0","0","0","0",2012,26,2012-06-23,2012-06-29
"9","Matara","0","0","0","0","0","0","0","0","0",2012,26,2012-06-23,2012-06-29
"10","Jaffna","0","0","0","1","0","0","0","0","0",2012,26,2012-06-23,2012-06-29
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2012,26,2012-06-23,2012-06-29
"12","Mannar","0","0","0","0","0","0","0","0","0",2012,26,2012-06-23,2012-06-29
"13","Vavuniya","1","2","0","0","0","0","0","0","0",2012,26,2012-06-23,2012-06-29
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2012,26,2012-06-23,2012-06-29
"15","Batticaloa","2","4","0","0","0","0","0","2","0",2012,26,2012-06-23,2012-06-29
"16","Ampara","0","0","0","0","0","0","0","0","0",2012,26,2012-06-23,2012-06-29
"17","Trincomalee","0","0","0","0","0","0","0","0","0",2012,26,2012-06-23,2012-06-29
"18","Kurunagala","24","1","0","1","0","0","0","2","0",2012,26,2012-06-23,2012-06-29
"19","Puttalam","0","0","0","0","0","0","0","0","0",2012,26,2012-06-23,2012-06-29
"20","Anuradhapura","1","1","0","0","0","1","0","0","0",2012,26,2012-06-23,2012-06-29
"21","Polonnaruwa","1","0","0","0","0","0","0","1","0",2012,26,2012-06-23,2012-06-29
"22","Badulla","0","0","0","0","0","0","0","0","0",2012,26,2012-06-23,2012-06-29
"23","Monaragala","1","0","0","0","0","0","0","0","0",2012,26,2012-06-23,2012-06-29
"24","Ratnapura","43","2","0","0","0","2","0","0","0",2012,26,2012-06-23,2012-06-29
"25","Kegalle","46","1","0","0","0","1","0","3","0",2012,26,2012-06-23,2012-06-29
"26","Kalmune","1","1","0","0","0","0","0","0","0",2012,26,2012-06-23,2012-06-29
