"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","20","6","0","0","0","6","0","0","0","8","3","0",2016,14,2016-03-26,2016-04-01
"2","Gampaha","39","0","0","0","0","1","0","0","0","7","0","0",2016,14,2016-03-26,2016-04-01
"3","Kalutara","23","1","0","0","0","4","0","1","0","1","1","0",2016,14,2016-03-26,2016-04-01
"4","Kandy","18","4","0","0","0","1","1","0","0","6","2","0",2016,14,2016-03-26,2016-04-01
"5","Matale","4","0","0","0","0","0","0","0","0","1","1","0",2016,14,2016-03-26,2016-04-01
"6","NuwaraEliya","7","8","0","0","0","0","4","1","0","1","5","0",2016,14,2016-03-26,2016-04-01
"7","Galle","27","1","0","0","0","7","1","0","0","4","0","0",2016,14,2016-03-26,2016-04-01
"8","Hambanthota","11","1","0","0","0","2","2","0","0","3","0","2",2016,14,2016-03-26,2016-04-01
"9","Matara","7","1","0","0","0","13","0","1","0","2","0","2",2016,14,2016-03-26,2016-04-01
"10","Jaffna","25","6","1","1","5","0","7","0","0","5","3","0",2016,14,2016-03-26,2016-04-01
"11","Kilinochchi","2","0","0","0","0","0","1","0","0","0","0","0",2016,14,2016-03-26,2016-04-01
"12","Mannar","2","2","0","0","0","0","0","0","0","0","0","0",2016,14,2016-03-26,2016-04-01
"13","Vavuniya","6","1","0","0","1","0","0","0","0","0","0","0",2016,14,2016-03-26,2016-04-01
"14","Mullaitivu","4","2","0","0","0","0","0","0","0","0","0","0",2016,14,2016-03-26,2016-04-01
"15","Batticaloa","6","5","0","1","0","1","0","0","0","3","1","0",2016,14,2016-03-26,2016-04-01
"16","Ampara","5","1","0","0","0","0","0","0","0","4","0","1",2016,14,2016-03-26,2016-04-01
"17","Trincomalee","9","0","0","0","0","0","1","0","0","2","0","0",2016,14,2016-03-26,2016-04-01
"18","Kurunagala","21","5","0","0","0","7","1","0","0","7","0","1",2016,14,2016-03-26,2016-04-01
"19","Puttalam","4","0","0","0","0","0","0","0","0","0","0","0",2016,14,2016-03-26,2016-04-01
"20","Anuradhapura","8","1","0","0","0","2","1","0","0","1","2","4",2016,14,2016-03-26,2016-04-01
"21","Polonnaruwa","4","1","0","0","0","0","0","0","0","0","0","0",2016,14,2016-03-26,2016-04-01
"22","Badulla","2","1","0","0","0","2","0","6","0","0","4","0",2016,14,2016-03-26,2016-04-01
"23","Monaragala","8","0","0","0","0","4","1","5","0","2","0","0",2016,14,2016-03-26,2016-04-01
"24","Ratnapura","38","7","0","0","0","9","3","1","0","5","0","0",2016,14,2016-03-26,2016-04-01
"25","Kegalle","5","0","1","0","1","2","0","0","0","3","0","0",2016,14,2016-03-26,2016-04-01
"26","Kalmune","0","0","0","0","1","0","0","0","0","1","0","0",2016,14,2016-03-26,2016-04-01
