"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","11","10","01","07","01","122","00","00","00",2008,37,2008-09-06,2008-09-12
"2","Gampaha","07","02","00","00","00","27","00","09","00",2008,37,2008-09-06,2008-09-12
"3","Kalutara","10","02","00","01","00","17","00","00","00",2008,37,2008-09-06,2008-09-12
"4","Kandy","07","05","00","01","27","07","00","03","01",2008,37,2008-09-06,2008-09-12
"5","Matale","06","05","01","02","00","05","00","00","00",2008,37,2008-09-06,2008-09-12
"6","NuwaraEliya","00","03","01","02","00","01","00","01","00",2008,37,2008-09-06,2008-09-12
"7","Galle","01","01","00","00","00","12","00","01","00",2008,37,2008-09-06,2008-09-12
"8","Hambanthota","00","06","00","00","00","02","03","00","00",2008,37,2008-09-06,2008-09-12
"9","Matara","05","04","00","02","00","19","09","00","00",2008,37,2008-09-06,2008-09-12
"10","Jaffna","00","06","00","02","01","00","00","00","00",2008,37,2008-09-06,2008-09-12
"11","Kilinochchi","00","00","00","00","00","00","00","00","00",2008,37,2008-09-06,2008-09-12
"12","Mannar","00","00","00","01","00","00","00","00","00",2008,37,2008-09-06,2008-09-12
"13","Vavuniya","00","01","00","00","01","00","00","00","00",2008,37,2008-09-06,2008-09-12
"14","Mullaitivu","00","00","00","00","00","00","00","00","00",2008,37,2008-09-06,2008-09-12
"15","Batticaloa","00","02","01","00","01","00","00","02","01",2008,37,2008-09-06,2008-09-12
"16","Ampara","00","02","00","00","00","00","00","00","00",2008,37,2008-09-06,2008-09-12
"17","Trincomalee","00","01","01","00","00","00","00","01","00",2008,37,2008-09-06,2008-09-12
"18","Kurunagala","08","04","00","01","00","20","00","01","00",2008,37,2008-09-06,2008-09-12
"19","Puttalam","02","01","00","04","00","04","00","00","00",2008,37,2008-09-06,2008-09-12
"20","Anuradhapura","04","04","00","00","02","03","00","00","01",2008,37,2008-09-06,2008-09-12
"21","Polonnaruwa","01","03","00","00","05","00","00","00","00",2008,37,2008-09-06,2008-09-12
"22","Badulla","02","12","00","00","01","03","01","03","00",2008,37,2008-09-06,2008-09-12
"23","Monaragala","00","03","00","02","00","00","04","00","00",2008,37,2008-09-06,2008-09-12
"24","Ratnapura","01","26","00","01","00","04","01","00","00",2008,37,2008-09-06,2008-09-12
"25","Kegalle","13","04","00","00","01","17","02","07","00",2008,37,2008-09-06,2008-09-12
"26","Kalmune","00","06","00","00","00","00","00","00","00",2008,37,2008-09-06,2008-09-12
