"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","301","4","0","2","0","1","0","0","0","7","0","0",2016,1,2015-12-26,2016-01-01
"2","Gampaha","31","1","0","0","0","2","0","1","0","8","0","0",2016,1,2015-12-26,2016-01-01
"3","Kalutara","37","2","0","1","0","11","2","0","0","3","0","0",2016,1,2015-12-26,2016-01-01
"4","Kandy","71","2","2","0","1","11","2","3","0","0","1","0",2016,1,2015-12-26,2016-01-01
"5","Matale","2","0","0","0","0","1","1","0","0","1","2","0",2016,1,2015-12-26,2016-01-01
"6","NuwaraEliya","4","0","0","0","0","6","1","0","0","2","1","0",2016,1,2015-12-26,2016-01-01
"7","Galle","27","2","1","0","1","11","1","0","0","6","7","0",2016,1,2015-12-26,2016-01-01
"8","Hambanthota","10","3","0","0","0","6","1","1","0","10","0","4",2016,1,2015-12-26,2016-01-01
"9","Matara","24","2","0","0","0","5","3","1","0","4","0","6",2016,1,2015-12-26,2016-01-01
"10","Jaffna","84","10","0","3","0","1","48","0","0","1","1","0",2016,1,2015-12-26,2016-01-01
"11","Kilinochchi","3","1","0","0","0","0","0","0","0","0","0","0",2016,1,2015-12-26,2016-01-01
"12","Mannar","3","0","1","0","0","1","5","0","0","0","0","0",2016,1,2015-12-26,2016-01-01
"13","Vavuniya","18","1","0","0","1","1","0","0","0","0","0","1",2016,1,2015-12-26,2016-01-01
"14","Mullaitivu","6","0","0","0","0","1","0","0","0","0","0","0",2016,1,2015-12-26,2016-01-01
"15","Batticaloa","18","10","0","1","0","1","0","0","0","1","1","0",2016,1,2015-12-26,2016-01-01
"16","Ampara","3","1","0","0","0","3","0","0","0","0","0","0",2016,1,2015-12-26,2016-01-01
"17","Trincomalee","9","3","0","0","0","0","0","1","0","3","0","0",2016,1,2015-12-26,2016-01-01
"18","Kurunagala","27","7","1","0","5","4","0","0","0","2","0","1",2016,1,2015-12-26,2016-01-01
"19","Puttalam","13","2","0","0","0","4","4","0","0","1","1","0",2016,1,2015-12-26,2016-01-01
"20","Anuradhapura","16","2","0","0","1","25","3","0","0","1","0","5",2016,1,2015-12-26,2016-01-01
"21","Polonnaruwa","11","2","0","0","0","11","0","0","0","2","0","1",2016,1,2015-12-26,2016-01-01
"22","Badulla","12","1","0","0","0","2","1","0","0","0","2","0",2016,1,2015-12-26,2016-01-01
"23","Monaragala","14","1","0","0","0","18","2","4","0","2","1","1",2016,1,2015-12-26,2016-01-01
"24","Ratnapura","27","1","1","1","0","11","0","6","0","1","1","0",2016,1,2015-12-26,2016-01-01
"25","Kegalle","47","1","1","6","0","14","1","0","0","7","0","0",2016,1,2015-12-26,2016-01-01
"26","Kalmune","19","1","0","2","0","0","0","0","0","0","1","0",2016,1,2015-12-26,2016-01-01
