"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","69","1","2","2","0","2","0","0","0","4","1","0",2014,11,2014-03-08,2014-03-14
"2","Gampaha","34","3","1","1","2","7","0","1","0","6","1","0",2014,11,2014-03-08,2014-03-14
"3","Kalutara","23","4","1","0","0","7","0","0","0","7","0","0",2014,11,2014-03-08,2014-03-14
"4","Kandy","13","4","0","0","1","0","2","7","0","12","0","0",2014,11,2014-03-08,2014-03-14
"5","Matale","3","0","0","2","1","0","0","1","0","2","0","1",2014,11,2014-03-08,2014-03-14
"6","NuwaraEliya","2","4","0","0","0","0","2","1","0","10","1","0",2014,11,2014-03-08,2014-03-14
"7","Galle","12","3","0","0","0","0","2","0","0","12","1","0",2014,11,2014-03-08,2014-03-14
"8","Hambanthota","3","0","0","0","0","3","4","1","0","3","1","7",2014,11,2014-03-08,2014-03-14
"9","Matara","1","1","0","0","0","3","0","3","0","15","0","1",2014,11,2014-03-08,2014-03-14
"10","Jaffna","12","14","1","3","2","0","6","0","0","6","0","0",2014,11,2014-03-08,2014-03-14
"11","Kilinochchi","0","1","0","0","0","0","0","0","0","0","0","0",2014,11,2014-03-08,2014-03-14
"12","Mannar","0","0","0","0","0","1","1","0","0","0","0","0",2014,11,2014-03-08,2014-03-14
"13","Vavuniya","1","0","0","0","0","0","0","0","0","0","0","0",2014,11,2014-03-08,2014-03-14
"14","Mullaitivu","3","0","0","0","0","0","0","0","0","0","0","0",2014,11,2014-03-08,2014-03-14
"15","Batticaloa","24","3","0","0","0","0","0","0","0","1","0","0",2014,11,2014-03-08,2014-03-14
"16","Ampara","2","2","0","0","0","1","2","0","0","3","0","0",2014,11,2014-03-08,2014-03-14
"17","Trincomalee","8","0","0","0","0","1","0","0","0","6","0","0",2014,11,2014-03-08,2014-03-14
"18","Kurunagala","14","2","0","0","0","1","0","0","0","7","2","2",2014,11,2014-03-08,2014-03-14
"19","Puttalam","3","3","0","0","0","1","0","0","0","2","0","0",2014,11,2014-03-08,2014-03-14
"20","Anuradhapura","4","4","0","0","0","1","0","0","0","5","0","9",2014,11,2014-03-08,2014-03-14
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0","0","0","0",2014,11,2014-03-08,2014-03-14
"22","Badulla","2","3","0","0","0","1","1","0","0","0","1","0",2014,11,2014-03-08,2014-03-14
"23","Monaragala","8","2","1","0","0","3","1","2","0","5","1","3",2014,11,2014-03-08,2014-03-14
"24","Ratnapura","9","2","0","1","0","0","0","6","0","2","1","0",2014,11,2014-03-08,2014-03-14
"25","Kegalle","8","3","0","0","0","7","2","1","0","4","0","0",2014,11,2014-03-08,2014-03-14
"26","Kalmune","6","1","0","0","0","0","0","0","0","4","0","0",2014,11,2014-03-08,2014-03-14
