"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","145","2","1","1","0","3","1","3","0",2010,6,2010-02-06,2010-02-12
"2","Gampaha","181","0","0","2","0","21","0","3","0",2010,6,2010-02-06,2010-02-12
"3","Kalutara","34","5","0","0","0","3","0","1","0",2010,6,2010-02-06,2010-02-12
"4","Kandy","51","6","0","0","1","0","5","2","1",2010,6,2010-02-06,2010-02-12
"5","Matale","12","6","0","0","3","1","0","0","0",2010,6,2010-02-06,2010-02-12
"6","NuwaraEliya","4","1","0","3","0","0","4","1","0",2010,6,2010-02-06,2010-02-12
"7","Galle","24","6","0","0","0","0","0","0","0",2010,6,2010-02-06,2010-02-12
"8","Hambanthota","27","2","0","0","0","3","1","0","0",2010,6,2010-02-06,2010-02-12
"9","Matara","11","3","0","0","0","2","6","0","0",2010,6,2010-02-06,2010-02-12
"10","Jaffna","168","2","0","20","0","0","12","1","0",2010,6,2010-02-06,2010-02-12
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2010,6,2010-02-06,2010-02-12
"12","Mannar","6","0","0","2","0","0","0","3","0",2010,6,2010-02-06,2010-02-12
"13","Vavuniya","24","1","0","3","0","0","0","0","0",2010,6,2010-02-06,2010-02-12
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2010,6,2010-02-06,2010-02-12
"15","Batticaloa","56","3","0","1","6","0","0","0","0",2010,6,2010-02-06,2010-02-12
"16","Ampara","5","4","0","0","2","1","0","1","0",2010,6,2010-02-06,2010-02-12
"17","Trincomalee","57","0","0","0","0","0","0","0","0",2010,6,2010-02-06,2010-02-12
"18","Kurunagala","30","3","1","0","0","28","3","3","0",2010,6,2010-02-06,2010-02-12
"19","Puttalam","32","0","1","8","0","0","0","0","0",2010,6,2010-02-06,2010-02-12
"20","Anuradhapura","112","2","0","0","0","1","0","5","1",2010,6,2010-02-06,2010-02-12
"21","Polonnaruwa","16","0","0","0","0","1","0","4","0",2010,6,2010-02-06,2010-02-12
"22","Badulla","14","8","0","2","0","0","2","2","0",2010,6,2010-02-06,2010-02-12
"23","Monaragala","6","3","0","1","0","0","3","0","0",2010,6,2010-02-06,2010-02-12
"24","Ratnapura","11","9","0","0","0","1","1","3","0",2010,6,2010-02-06,2010-02-12
"25","Kegalle","14","0","1","2","0","6","0","2","0",2010,6,2010-02-06,2010-02-12
"26","Kalmune","15","2","0","0","0","0","0","3","0",2010,6,2010-02-06,2010-02-12
