"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","54","2","0","0","0","3","0","1","0","10","0","0",2015,15,2015-04-04,2015-04-10
"2","Gampaha","16","0","0","0","0","2","0","1","0","0","0","0",2015,15,2015-04-04,2015-04-10
"3","Kalutara","12","2","1","0","1","7","0","1","0","6","0","0",2015,15,2015-04-04,2015-04-10
"4","Kandy","0","0","0","0","0","0","1","0","0","0","0","0",2015,15,2015-04-04,2015-04-10
"5","Matale","0","0","0","0","0","0","0","0","0","0","0","0",2015,15,2015-04-04,2015-04-10
"6","NuwaraEliya","0","3","0","2","0","1","1","1","0","1","0","0",2015,15,2015-04-04,2015-04-10
"7","Galle","0","0","0","0","0","0","0","0","0","0","0","0",2015,15,2015-04-04,2015-04-10
"8","Hambanthota","0","0","0","0","0","0","0","0","0","0","0","0",2015,15,2015-04-04,2015-04-10
"9","Matara","5","0","0","0","0","2","0","0","0","4","0","0",2015,15,2015-04-04,2015-04-10
"10","Jaffna","5","0","0","0","1","0","0","0","0","0","0","0",2015,15,2015-04-04,2015-04-10
"11","Kilinochchi","0","0","0","0","0","0","0","0","0","0","0","0",2015,15,2015-04-04,2015-04-10
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2015,15,2015-04-04,2015-04-10
"13","Vavuniya","0","0","0","0","0","0","0","0","0","0","0","0",2015,15,2015-04-04,2015-04-10
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2015,15,2015-04-04,2015-04-10
"15","Batticaloa","5","8","0","1","1","0","0","0","0","1","0","0",2015,15,2015-04-04,2015-04-10
"16","Ampara","0","0","0","0","0","0","0","0","0","9","0","0",2015,15,2015-04-04,2015-04-10
"17","Trincomalee","5","1","0","0","0","1","0","1","0","0","0","0",2015,15,2015-04-04,2015-04-10
"18","Kurunagala","6","1","0","0","0","2","0","1","0","6","0","2",2015,15,2015-04-04,2015-04-10
"19","Puttalam","0","0","0","0","0","0","0","0","0","0","0","0",2015,15,2015-04-04,2015-04-10
"20","Anuradhapura","2","0","0","0","8","1","2","0","0","0","1","2",2015,15,2015-04-04,2015-04-10
"21","Polonnaruwa","1","0","0","1","0","1","0","0","0","1","0","0",2015,15,2015-04-04,2015-04-10
"22","Badulla","2","0","0","0","0","0","2","0","0","3","2","0",2015,15,2015-04-04,2015-04-10
"23","Monaragala","0","0","0","0","0","2","1","2","0","0","0","0",2015,15,2015-04-04,2015-04-10
"24","Ratnapura","1","3","0","0","0","2","1","0","0","1","0","0",2015,15,2015-04-04,2015-04-10
"25","Kegalle","4","3","0","1","0","6","5","1","0","1","0","0",2015,15,2015-04-04,2015-04-10
"26","Kalmune","5","0","0","0","0","0","0","0","0","4","0","0",2015,15,2015-04-04,2015-04-10
