"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","384","3","1","1","0","4","0","1","0",2011,24,2011-06-11,2011-06-17
"2","Gampaha","80","2","0","0","0","2","1","2","0",2011,24,2011-06-11,2011-06-17
"3","Kalutara","37","1","0","1","1","2","0","0","0",2011,24,2011-06-11,2011-06-17
"4","Kandy","14","9","0","0","1","4","3","1","0",2011,24,2011-06-11,2011-06-17
"5","Matale","9","1","0","3","0","4","0","0","0",2011,24,2011-06-11,2011-06-17
"6","NuwaraEliya","1","16","0","4","2","3","0","2","0",2011,24,2011-06-11,2011-06-17
"7","Galle","24","1","0","1","0","8","0","0","0",2011,24,2011-06-11,2011-06-17
"8","Hambanthota","9","0","0","0","0","5","1","1","0",2011,24,2011-06-11,2011-06-17
"9","Matara","9","2","0","0","0","2","2","0","0",2011,24,2011-06-11,2011-06-17
"10","Jaffna","5","8","0","4","5","0","3","0","0",2011,24,2011-06-11,2011-06-17
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2011,24,2011-06-11,2011-06-17
"12","Mannar","1","0","0","4","3","0","0","0","0",2011,24,2011-06-11,2011-06-17
"13","Vavuniya","1","1","1","0","0","0","0","0","0",2011,24,2011-06-11,2011-06-17
"14","Mullaitivu","3","0","0","0","0","0","0","0","0",2011,24,2011-06-11,2011-06-17
"15","Batticaloa","23","5","0","0","0","1","0","0","0",2011,24,2011-06-11,2011-06-17
"16","Ampara","4","1","0","0","0","0","0","0","0",2011,24,2011-06-11,2011-06-17
"17","Trincomalee","1","6","0","0","0","1","0","0","0",2011,24,2011-06-11,2011-06-17
"18","Kurunagala","20","11","0","0","1","7","0","1","0",2011,24,2011-06-11,2011-06-17
"19","Puttalam","7","1","0","0","0","0","0","0","0",2011,24,2011-06-11,2011-06-17
"20","Anuradhapura","2","4","0","0","0","1","0","0","0",2011,24,2011-06-11,2011-06-17
"21","Polonnaruwa","2","0","0","0","0","0","0","0","0",2011,24,2011-06-11,2011-06-17
"22","Badulla","11","6","0","1","0","1","1","2","0",2011,24,2011-06-11,2011-06-17
"23","Monaragala","0","2","0","0","0","2","2","0","0",2011,24,2011-06-11,2011-06-17
"24","Ratnapura","16","11","0","1","0","7","0","0","0",2011,24,2011-06-11,2011-06-17
"25","Kegalle","6","0","0","1","0","1","0","1","0",2011,24,2011-06-11,2011-06-17
"26","Kalmune","1","4","0","0","0","0","0","0","0",2011,24,2011-06-11,2011-06-17
