"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","18","2","0","1","7","1","0","2","0",2010,51,2010-12-18,2010-12-24
"2","Gampaha","12","1","0","1","0","7","0","1","0",2010,51,2010-12-18,2010-12-24
"3","Kalutara","2","1","0","2","7","1","0","0","0",2010,51,2010-12-18,2010-12-24
"4","Kandy","3","6","0","0","0","4","1","1","0",2010,51,2010-12-18,2010-12-24
"5","Matale","7","1","0","0","0","0","1","2","0",2010,51,2010-12-18,2010-12-24
"6","NuwaraEliya","0","1","0","1","0","1","3","0","0",2010,51,2010-12-18,2010-12-24
"7","Galle","2","1","0","1","0","3","0","0","0",2010,51,2010-12-18,2010-12-24
"8","Hambanthota","1","2","0","0","1","3","0","0","0",2010,51,2010-12-18,2010-12-24
"9","Matara","2","0","0","0","0","1","2","0","0",2010,51,2010-12-18,2010-12-24
"10","Jaffna","15","5","0","9","0","0","3","3","0",2010,51,2010-12-18,2010-12-24
"11","Kilinochchi","1","1","0","0","0","0","0","0","0",2010,51,2010-12-18,2010-12-24
"12","Mannar","1","0","0","0","0","2","0","0","0",2010,51,2010-12-18,2010-12-24
"13","Vavuniya","2","0","0","1","0","1","0","0","0",2010,51,2010-12-18,2010-12-24
"14","Mullaitivu","0","0","0","3","0","3","0","0","0",2010,51,2010-12-18,2010-12-24
"15","Batticaloa","2","0","0","1","0","0","0","1","0",2010,51,2010-12-18,2010-12-24
"16","Ampara","0","1","0","0","0","0","0","0","0",2010,51,2010-12-18,2010-12-24
"17","Trincomalee","2","0","0","0","0","1","0","0","0",2010,51,2010-12-18,2010-12-24
"18","Kurunagala","2","13","0","5","5","5","2","4","0",2010,51,2010-12-18,2010-12-24
"19","Puttalam","4","12","0","0","0","3","0","0","0",2010,51,2010-12-18,2010-12-24
"20","Anuradhapura","4","1","0","0","1","8","0","0","0",2010,51,2010-12-18,2010-12-24
"21","Polonnaruwa","1","0","0","0","0","1","0","0","0",2010,51,2010-12-18,2010-12-24
"22","Badulla","1","1","0","7","0","0","0","0","0",2010,51,2010-12-18,2010-12-24
"23","Monaragala","2","1","0","0","0","0","0","0","0",2010,51,2010-12-18,2010-12-24
"24","Ratnapura","7","1","0","0","0","2","1","0","0",2010,51,2010-12-18,2010-12-24
"25","Kegalle","2","3","0","0","0","4","0","0","0",2010,51,2010-12-18,2010-12-24
"26","Kalmune","1","0","0","0","0","0","0","0","0",2010,51,2010-12-18,2010-12-24
