"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","62","0","0","0","0","14","0","0","0","2","0","0",2020,24,2020-06-06,2020-06-12
"2","Gampaha","48","0","1","0","0","19","0","0","0","2","0","0",2020,24,2020-06-06,2020-06-12
"3","Kalutara","56","0","0","0","0","30","0","0","0","8","4","0",2020,24,2020-06-06,2020-06-12
"4","Kandy","113","7","0","0","0","20","4","0","0","1","0","0",2020,24,2020-06-06,2020-06-12
"5","Matale","8","0","1","0","0","4","0","0","0","1","0","6",2020,24,2020-06-06,2020-06-12
"6","NuwaraEliya","2","1","0","0","4","10","2","0","0","2","0","0",2020,24,2020-06-06,2020-06-12
"7","Galle","3","0","0","0","0","5","0","0","0","1","0","0",2020,24,2020-06-06,2020-06-12
"8","Hambanthota","4","2","0","0","1","12","5","0","0","0","4","42",2020,24,2020-06-06,2020-06-12
"9","Matara","0","0","0","0","0","0","0","0","0","0","0","0",2020,24,2020-06-06,2020-06-12
"10","Jaffna","12","5","0","0","0","1","3","0","0","4","0","0",2020,24,2020-06-06,2020-06-12
"11","Kilinochchi","2","0","0","1","1","2","0","0","0","1","0","0",2020,24,2020-06-06,2020-06-12
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2020,24,2020-06-06,2020-06-12
"13","Vavuniya","1","2","0","0","0","1","0","0","0","2","0","0",2020,24,2020-06-06,2020-06-12
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","1","0","0",2020,24,2020-06-06,2020-06-12
"15","Batticaloa","12","3","1","1","2","2","0","0","0","1","1","0",2020,24,2020-06-06,2020-06-12
"16","Ampara","4","0","0","0","0","6","0","0","0","1","0","0",2020,24,2020-06-06,2020-06-12
"17","Trincomalee","4","0","0","0","0","0","1","0","0","1","0","0",2020,24,2020-06-06,2020-06-12
"18","Kurunagala","14","0","0","0","0","18","2","0","1","2","1","17",2020,24,2020-06-06,2020-06-12
"19","Puttalam","5","0","1","0","0","1","0","0","0","1","4","0",2020,24,2020-06-06,2020-06-12
"20","Anuradhapura","8","0","0","0","0","9","1","0","0","5","2","0",2020,24,2020-06-06,2020-06-12
"21","Polonnaruwa","4","0","0","0","0","4","0","1","0","2","0","0",2020,24,2020-06-06,2020-06-12
"22","Badulla","8","0","0","0","0","10","2","3","0","1","0","1",2020,24,2020-06-06,2020-06-12
"23","Monaragala","0","0","0","0","0","0","0","0","0","0","0","0",2020,24,2020-06-06,2020-06-12
"24","Ratnapura","81","1","0","0","0","59","0","0","0","2","4","0",2020,24,2020-06-06,2020-06-12
"25","Kegalle","21","1","0","0","0","32","3","0","0","2","2","2",2020,24,2020-06-06,2020-06-12
"26","Kalmune","2","1","1","0","0","1","0","0","0","3","2","0",2020,24,2020-06-06,2020-06-12
