"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","474","0","0","0","2","5","0","1","0","3","2","0",2019,29,2019-07-13,2019-07-19
"2","Gampaha","453","1","0","0","0","4","0","1","0","6","1","1",2019,29,2019-07-13,2019-07-19
"3","Kalutara","198","0","0","0","1","4","0","0","0","7","3","0",2019,29,2019-07-13,2019-07-19
"4","Kandy","138","1","0","0","0","1","1","1","0","2","0","0",2019,29,2019-07-13,2019-07-19
"5","Matale","14","0","0","0","1","1","0","0","0","3","0","10",2019,29,2019-07-13,2019-07-19
"6","NuwaraEliya","8","6","0","0","0","1","3","1","0","5","1","0",2019,29,2019-07-13,2019-07-19
"7","Galle","151","0","0","0","0","4","1","6","0","9","0","0",2019,29,2019-07-13,2019-07-19
"8","Hambanthota","78","1","0","0","0","1","1","0","0","1","0","26",2019,29,2019-07-13,2019-07-19
"9","Matara","192","1","0","0","3","11","1","0","0","5","2","15",2019,29,2019-07-13,2019-07-19
"10","Jaffna","28","7","0","1","2","0","0","0","0","1","0","0",2019,29,2019-07-13,2019-07-19
"11","Kilinochchi","1","0","0","0","0","0","0","0","0","0","2","2",2019,29,2019-07-13,2019-07-19
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2019,29,2019-07-13,2019-07-19
"13","Vavuniya","5","0","0","0","0","0","0","0","0","0","0","0",2019,29,2019-07-13,2019-07-19
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2019,29,2019-07-13,2019-07-19
"15","Batticaloa","21","4","0","0","3","2","0","0","0","5","0","0",2019,29,2019-07-13,2019-07-19
"16","Ampara","5","1","0","0","0","2","0","0","0","11","0","0",2019,29,2019-07-13,2019-07-19
"17","Trincomalee","20","0","0","0","0","1","2","0","0","4","0","0",2019,29,2019-07-13,2019-07-19
"18","Kurunagala","69","1","0","0","1","2","0","2","1","3","1","13",2019,29,2019-07-13,2019-07-19
"19","Puttalam","39","0","0","0","0","1","0","0","0","3","3","0",2019,29,2019-07-13,2019-07-19
"20","Anuradhapura","18","3","0","0","1","0","2","1","0","5","1","6",2019,29,2019-07-13,2019-07-19
"21","Polonnaruwa","11","0","0","0","0","5","0","0","0","7","0","11",2019,29,2019-07-13,2019-07-19
"22","Badulla","27","0","0","0","1","3","3","0","0","8","1","0",2019,29,2019-07-13,2019-07-19
"23","Monaragala","8","0","0","0","0","6","3","0","0","6","8","3",2019,29,2019-07-13,2019-07-19
"24","Ratnapura","87","0","0","0","0","8","0","0","0","7","0","4",2019,29,2019-07-13,2019-07-19
"25","Kegalle","59","0","0","1","0","5","0","1","0","6","1","0",2019,29,2019-07-13,2019-07-19
"26","Kalmune","6","0","1","0","26","1","0","1","0","3","0","0",2019,29,2019-07-13,2019-07-19
