"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","44","0","0","8","0","7","0","2","0",2011,45,2011-11-05,2011-11-11
"2","Gampaha","9","0","0","0","0","4","0","0","0",2011,45,2011-11-05,2011-11-11
"3","Kalutara","2","0","0","0","0","1","0","0","0",2011,45,2011-11-05,2011-11-11
"4","Kandy","26","8","0","0","0","0","2","0","0",2011,45,2011-11-05,2011-11-11
"5","Matale","2","2","0","0","0","1","0","0","0",2011,45,2011-11-05,2011-11-11
"6","NuwaraEliya","2","1","0","0","0","0","1","0","0",2011,45,2011-11-05,2011-11-11
"7","Galle","4","0","0","0","0","2","0","0","0",2011,45,2011-11-05,2011-11-11
"8","Hambanthota","2","0","4","5","29","484","61","15","1",2011,45,2011-11-05,2011-11-11
"9","Matara","8","2","0","1","0","5","0","1","0",2011,45,2011-11-05,2011-11-11
"10","Jaffna","7","5","0","1","0","0","2","0","0",2011,45,2011-11-05,2011-11-11
"11","Kilinochchi","1","0","0","0","0","0","0","0","0",2011,45,2011-11-05,2011-11-11
"12","Mannar","3","0","0","0","0","0","0","0","0",2011,45,2011-11-05,2011-11-11
"13","Vavuniya","0","1","1","0","0","0","0","0","0",2011,45,2011-11-05,2011-11-11
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2011,45,2011-11-05,2011-11-11
"15","Batticaloa","40","0","0","0","0","0","0","0","0",2011,45,2011-11-05,2011-11-11
"16","Ampara","0","3","0","0","0","0","0","0","0",2011,45,2011-11-05,2011-11-11
"17","Trincomalee","0","2","0","0","0","0","0","0","0",2011,45,2011-11-05,2011-11-11
"18","Kurunagala","13","1","0","0","1","5","0","3","0",2011,45,2011-11-05,2011-11-11
"19","Puttalam","0","0","0","0","0","0","0","0","0",2011,45,2011-11-05,2011-11-11
"20","Anuradhapura","1","8","0","0","0","0","0","0","0",2011,45,2011-11-05,2011-11-11
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0",2011,45,2011-11-05,2011-11-11
"22","Badulla","1","2","0","0","0","0","0","2","0",2011,45,2011-11-05,2011-11-11
"23","Monaragala","0","4","0","0","0","0","0","1","0",2011,45,2011-11-05,2011-11-11
"24","Ratnapura","1","0","0","0","0","4","0","1","0",2011,45,2011-11-05,2011-11-11
"25","Kegalle","0","0","0","0","0","0","0","0","0",2011,45,2011-11-05,2011-11-11
"26","Kalmune","0","0","0","0","0","0","0","0","0",2011,45,2011-11-05,2011-11-11
