"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","78","2","0","0","0","4","0","1","0","10","0","0",2018,41,2018-10-06,2018-10-12
"2","Gampaha","70","0","0","1","1","5","0","0","0","15","2","4",2018,41,2018-10-06,2018-10-12
"3","Kalutara","26","2","0","1","1","14","0","0","0","17","0","0",2018,41,2018-10-06,2018-10-12
"4","Kandy","48","1","0","0","0","3","1","1","0","4","2","2",2018,41,2018-10-06,2018-10-12
"5","Matale","5","4","0","0","0","6","0","0","0","3","0","10",2018,41,2018-10-06,2018-10-12
"6","NuwaraEliya","2","1","0","0","0","2","0","1","0","2","1","0",2018,41,2018-10-06,2018-10-12
"7","Galle","8","5","1","0","0","11","4","0","0","13","3","0",2018,41,2018-10-06,2018-10-12
"8","Hambanthota","12","0","0","0","0","0","0","0","0","5","0","3",2018,41,2018-10-06,2018-10-12
"9","Matara","18","1","0","0","0","2","1","0","0","2","0","9",2018,41,2018-10-06,2018-10-12
"10","Jaffna","58","6","0","2","2","0","0","0","0","8","0","0",2018,41,2018-10-06,2018-10-12
"11","Kilinochchi","1","0","0","0","0","0","0","0","0","0","0","0",2018,41,2018-10-06,2018-10-12
"12","Mannar","1","1","0","0","0","0","0","0","0","0","0","0",2018,41,2018-10-06,2018-10-12
"13","Vavuniya","6","0","0","0","0","1","0","0","0","4","0","1",2018,41,2018-10-06,2018-10-12
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2018,41,2018-10-06,2018-10-12
"15","Batticaloa","19","2","0","0","0","1","0","1","0","4","0","0",2018,41,2018-10-06,2018-10-12
"16","Ampara","3","3","0","0","0","0","0","0","0","6","0","1",2018,41,2018-10-06,2018-10-12
"17","Trincomalee","0","0","0","1","1","0","0","0","0","7","0","0",2018,41,2018-10-06,2018-10-12
"18","Kurunagala","16","3","0","0","0","0","0","0","0","17","2","13",2018,41,2018-10-06,2018-10-12
"19","Puttalam","9","1","0","0","0","0","0","0","0","4","1","0",2018,41,2018-10-06,2018-10-12
"20","Anuradhapura","5","3","0","0","0","0","0","1","0","7","3","15",2018,41,2018-10-06,2018-10-12
"21","Polonnaruwa","0","1","0","0","0","1","0","0","0","8","0","7",2018,41,2018-10-06,2018-10-12
"22","Badulla","10","4","0","3","3","2","5","1","0","8","2","2",2018,41,2018-10-06,2018-10-12
"23","Monaragala","7","1","0","0","0","1","2","0","0","5","8","3",2018,41,2018-10-06,2018-10-12
"24","Ratnapura","17","6","1","0","0","13","0","0","0","11","2","3",2018,41,2018-10-06,2018-10-12
"25","Kegalle","29","0","1","1","1","7","0","2","0","8","0","0",2018,41,2018-10-06,2018-10-12
"26","Kalmune","8","1","0","0","0","0","0","0","0","9","0","0",2018,41,2018-10-06,2018-10-12
