"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","20","9","0","6","5","25","0","3","0",2008,46,2008-11-08,2008-11-14
"2","Gampaha","9","6","0","0","1","20","0","3","0",2008,46,2008-11-08,2008-11-14
"3","Kalutara","9","13","0","1","0","15","0","0","0",2008,46,2008-11-08,2008-11-14
"4","Kandy","6","3","0","1","0","16","1","1","0",2008,46,2008-11-08,2008-11-14
"5","Matale","1","3","0","0","0","14","0","1","0",2008,46,2008-11-08,2008-11-14
"6","NuwaraEliya","0","0","0","0","1","0","1","1","0",2008,46,2008-11-08,2008-11-14
"7","Galle","0","3","0","0","2","10","0","0","0",2008,46,2008-11-08,2008-11-14
"8","Hambanthota","7","3","2","0","0","6","1","0","0",2008,46,2008-11-08,2008-11-14
"9","Matara","6","4","0","0","0","12","2","0","0",2008,46,2008-11-08,2008-11-14
"10","Jaffna","0","1","0","1","0","0","0","0","0",2008,46,2008-11-08,2008-11-14
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2008,46,2008-11-08,2008-11-14
"12","Mannar","0","0","0","1","0","0","0","0","0",2008,46,2008-11-08,2008-11-14
"13","Vavuniya","0","0","0","0","0","0","0","0","0",2008,46,2008-11-08,2008-11-14
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2008,46,2008-11-08,2008-11-14
"15","Batticaloa","0","10","0","2","0","0","0","3","0",2008,46,2008-11-08,2008-11-14
"16","Ampara","0","1","0","0","0","0","0","0","0",2008,46,2008-11-08,2008-11-14
"17","Trincomalee","1","8","0","0","0","0","0","1","0",2008,46,2008-11-08,2008-11-14
"18","Kurunagala","4","10","1","0","0","22","0","1","0",2008,46,2008-11-08,2008-11-14
"19","Puttalam","1","5","2","3","1","1","0","2","0",2008,46,2008-11-08,2008-11-14
"20","Anuradhapura","1","11","0","0","3","3","0","0","0",2008,46,2008-11-08,2008-11-14
"21","Polonnaruwa","0","1","0","1","0","0","0","0","0",2008,46,2008-11-08,2008-11-14
"22","Badulla","2","11","1","0","0","0","1","0","0",2008,46,2008-11-08,2008-11-14
"23","Monaragala","2","2","1","4","0","0","0","1","0",2008,46,2008-11-08,2008-11-14
"24","Ratnapura","2","9","0","0","0","1","0","0","0",2008,46,2008-11-08,2008-11-14
"25","Kegalle","5","1","0","2","0","8","1","1","0",2008,46,2008-11-08,2008-11-14
"26","Kalmune","0","6","0","0","0","0","0","0","0",2008,46,2008-11-08,2008-11-14
