"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","777","0","0","0","0","1","0","0","0","2","1","0",2017,18,2017-04-29,2017-05-05
"2","Gampaha","953","0","0","0","0","0","0","0","0","0","0","0",2017,18,2017-04-29,2017-05-05
"3","Kalutara","242","1","0","0","0","1","0","0","0","1","1","0",2017,18,2017-04-29,2017-05-05
"4","Kandy","162","3","0","0","0","1","2","0","0","6","0","2",2017,18,2017-04-29,2017-05-05
"5","Matale","15","0","0","0","0","0","1","0","0","0","0","0",2017,18,2017-04-29,2017-05-05
"6","NuwaraEliya","7","0","0","0","0","0","1","0","0","2","0","0",2017,18,2017-04-29,2017-05-05
"7","Galle","88","1","0","0","0","1","0","0","0","6","3","0",2017,18,2017-04-29,2017-05-05
"8","Hambanthota","65","0","0","0","0","0","0","0","0","2","0","0",2017,18,2017-04-29,2017-05-05
"9","Matara","104","1","0","0","0","2","0","0","0","5","0","1",2017,18,2017-04-29,2017-05-05
"10","Jaffna","79","3","1","0","1","0","0","0","0","3","1","0",2017,18,2017-04-29,2017-05-05
"11","Kilinochchi","6","0","0","0","0","0","0","0","0","0","0","0",2017,18,2017-04-29,2017-05-05
"12","Mannar","22","0","0","0","0","0","0","0","0","0","0","0",2017,18,2017-04-29,2017-05-05
"13","Vavuniya","18","1","0","0","0","0","0","0","0","0","0","0",2017,18,2017-04-29,2017-05-05
"14","Mullaitivu","8","0","0","0","0","0","1","0","0","1","0","0",2017,18,2017-04-29,2017-05-05
"15","Batticaloa","229","1","0","0","1","0","0","0","0","1","0","0",2017,18,2017-04-29,2017-05-05
"16","Ampara","19","0","0","0","0","0","0","0","0","1","1","0",2017,18,2017-04-29,2017-05-05
"17","Trincomalee","54","0","0","0","0","0","0","0","0","3","0","0",2017,18,2017-04-29,2017-05-05
"18","Kurunagala","240","0","0","0","0","0","0","1","0","4","0","1",2017,18,2017-04-29,2017-05-05
"19","Puttalam","143","1","0","0","0","0","0","0","0","0","1","0",2017,18,2017-04-29,2017-05-05
"20","Anuradhapura","67","1","0","0","0","1","0","0","0","4","0","0",2017,18,2017-04-29,2017-05-05
"21","Polonnaruwa","43","1","0","0","0","1","0","0","0","2","0","4",2017,18,2017-04-29,2017-05-05
"22","Badulla","54","0","0","0","0","1","1","2","0","10","0","0",2017,18,2017-04-29,2017-05-05
"23","Monaragala","63","0","0","0","0","0","1","0","0","5","1","0",2017,18,2017-04-29,2017-05-05
"24","Ratnapura","26","1","3","0","0","10","0","2","0","5","6","0",2017,18,2017-04-29,2017-05-05
"25","Kegalle","190","0","0","0","0","0","0","0","0","1","0","0",2017,18,2017-04-29,2017-05-05
"26","Kalmune","133","0","0","0","0","0","0","0","0","2","0","0",2017,18,2017-04-29,2017-05-05
