"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","443","2","0","1","0","1","0","0","0","2","1","0",2014,25,2014-06-14,2014-06-20
"2","Gampaha","193","5","0","1","0","4","0","8","0","2","0","0",2014,25,2014-06-14,2014-06-20
"3","Kalutara","101","4","0","0","0","4","0","0","0","3","2","0",2014,25,2014-06-14,2014-06-20
"4","Kandy","75","0","1","0","0","0","3","2","0","1","0","0",2014,25,2014-06-14,2014-06-20
"5","Matale","34","2","0","0","0","0","0","5","0","0","3","6",2014,25,2014-06-14,2014-06-20
"6","NuwaraEliya","14","3","1","1","2","0","1","0","0","2","1","0",2014,25,2014-06-14,2014-06-20
"7","Galle","35","5","0","0","5","3","5","1","0","9","0","0",2014,25,2014-06-14,2014-06-20
"8","Hambanthota","19","2","0","0","0","3","1","0","0","1","0","2",2014,25,2014-06-14,2014-06-20
"9","Matara","21","6","0","0","0","2","0","0","0","5","0","3",2014,25,2014-06-14,2014-06-20
"10","Jaffna","26","9","0","3","0","0","1","0","0","1","0","0",2014,25,2014-06-14,2014-06-20
"11","Kilinochchi","1","0","0","0","0","0","0","0","0","0","0","0",2014,25,2014-06-14,2014-06-20
"12","Mannar","2","0","1","0","0","0","0","0","0","0","1","0",2014,25,2014-06-14,2014-06-20
"13","Vavuniya","11","0","0","0","0","0","0","0","0","1","0","0",2014,25,2014-06-14,2014-06-20
"14","Mullaitivu","3","0","0","0","0","0","0","0","0","0","0","0",2014,25,2014-06-14,2014-06-20
"15","Batticaloa","30","3","0","0","0","0","0","0","0","0","0","0",2014,25,2014-06-14,2014-06-20
"16","Ampara","1","2","0","0","0","0","0","0","0","1","1","1",2014,25,2014-06-14,2014-06-20
"17","Trincomalee","13","0","0","0","0","0","1","0","0","0","0","2",2014,25,2014-06-14,2014-06-20
"18","Kurunagala","66","2","1","0","5","1","1","2","1","4","3","1",2014,25,2014-06-14,2014-06-20
"19","Puttalam","10","2","0","0","0","0","0","0","0","0","1","0",2014,25,2014-06-14,2014-06-20
"20","Anuradhapura","6","0","0","0","0","3","0","0","0","2","1","6",2014,25,2014-06-14,2014-06-20
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0","0","0","0",2014,25,2014-06-14,2014-06-20
"22","Badulla","16","1","0","0","0","1","3","7","0","1","1","0",2014,25,2014-06-14,2014-06-20
"23","Monaragala","5","0","0","0","0","2","2","3","0","0","0","0",2014,25,2014-06-14,2014-06-20
"24","Ratnapura","234","9","1","2","0","13","0","6","0","5","0","0",2014,25,2014-06-14,2014-06-20
"25","Kegalle","86","1","0","1","12","3","2","0","0","1","3","0",2014,25,2014-06-14,2014-06-20
"26","Kalmune","3","3","0","0","7","0","0","0","0","0","0","0",2014,25,2014-06-14,2014-06-20
