"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","61","0","0","1","0","1","0","0","0","0","0","0",2016,22,2016-05-21,2016-05-27
"2","Gampaha","0","0","0","0","0","0","0","0","0","0","0","0",2016,22,2016-05-21,2016-05-27
"3","Kalutara","6","0","0","0","0","1","0","0","0","0","0","0",2016,22,2016-05-21,2016-05-27
"4","Kandy","34","5","1","0","1","0","1","0","0","5","0","0",2016,22,2016-05-21,2016-05-27
"5","Matale","12","1","0","0","0","0","0","0","0","0","0","0",2016,22,2016-05-21,2016-05-27
"6","NuwaraEliya","4","1","0","2","0","2","4","0","0","0","1","0",2016,22,2016-05-21,2016-05-27
"7","Galle","30","1","2","1","0","0","0","0","0","3","1","0",2016,22,2016-05-21,2016-05-27
"8","Hambanthota","8","0","0","0","0","2","0","0","0","2","0","1",2016,22,2016-05-21,2016-05-27
"9","Matara","12","7","0","0","0","3","1","0","0","2","2","3",2016,22,2016-05-21,2016-05-27
"10","Jaffna","13","5","0","0","3","0","3","1","0","1","0","0",2016,22,2016-05-21,2016-05-27
"11","Kilinochchi","2","2","0","0","0","0","0","0","0","0","0","0",2016,22,2016-05-21,2016-05-27
"12","Mannar","6","1","0","0","0","0","1","0","0","0","0","0",2016,22,2016-05-21,2016-05-27
"13","Vavuniya","1","0","0","1","1","0","0","0","0","3","0","0",2016,22,2016-05-21,2016-05-27
"14","Mullaitivu","3","1","0","0","0","0","0","0","0","0","0","0",2016,22,2016-05-21,2016-05-27
"15","Batticaloa","2","1","0","0","0","0","0","0","0","3","0","0",2016,22,2016-05-21,2016-05-27
"16","Ampara","0","0","0","0","2","0","0","0","0","3","0","0",2016,22,2016-05-21,2016-05-27
"17","Trincomalee","13","2","0","0","0","1","2","0","0","5","0","0",2016,22,2016-05-21,2016-05-27
"18","Kurunagala","46","4","0","0","0","1","0","1","0","4","1","3",2016,22,2016-05-21,2016-05-27
"19","Puttalam","7","1","0","0","0","0","0","0","0","1","3","0",2016,22,2016-05-21,2016-05-27
"20","Anuradhapura","2","0","0","0","0","1","0","0","0","0","2","2",2016,22,2016-05-21,2016-05-27
"21","Polonnaruwa","2","0","0","0","0","6","0","0","0","1","0","2",2016,22,2016-05-21,2016-05-27
"22","Badulla","6","7","0","0","1","2","0","4","0","2","3","0",2016,22,2016-05-21,2016-05-27
"23","Monaragala","5","0","0","0","0","2","3","2","0","2","0","0",2016,22,2016-05-21,2016-05-27
"24","Ratnapura","20","6","0","0","0","5","0","0","0","5","2","0",2016,22,2016-05-21,2016-05-27
"25","Kegalle","41","4","0","1","0","7","1","0","0","6","2","0",2016,22,2016-05-21,2016-05-27
"26","Kalmune","3","0","0","0","0","0","0","0","0","0","0","0",2016,22,2016-05-21,2016-05-27
