"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","149","0","1","1","15","2","0","0","0","6","0","0",2015,29,2015-07-11,2015-07-17
"2","Gampaha","48","0","0","0","0","3","0","2","0","2","1","0",2015,29,2015-07-11,2015-07-17
"3","Kalutara","22","0","0","0","0","4","1","0","0","4","1","0",2015,29,2015-07-11,2015-07-17
"4","Kandy","15","3","0","1","0","2","0","1","0","1","2","0",2015,29,2015-07-11,2015-07-17
"5","Matale","1","0","0","0","0","1","0","1","0","0","0","0",2015,29,2015-07-11,2015-07-17
"6","NuwaraEliya","1","6","0","0","0","3","1","0","0","5","1","0",2015,29,2015-07-11,2015-07-17
"7","Galle","7","0","0","0","0","3","2","0","0","3","1","0",2015,29,2015-07-11,2015-07-17
"8","Hambanthota","8","1","0","0","10","1","0","0","0","3","0","5",2015,29,2015-07-11,2015-07-17
"9","Matara","5","1","0","0","0","3","0","0","0","3","1","9",2015,29,2015-07-11,2015-07-17
"10","Jaffna","8","21","0","2","4","0","6","0","0","2","0","0",2015,29,2015-07-11,2015-07-17
"11","Kilinochchi","2","0","0","0","0","0","0","0","0","0","0","0",2015,29,2015-07-11,2015-07-17
"12","Mannar","1","0","0","0","0","0","0","0","0","0","0","0",2015,29,2015-07-11,2015-07-17
"13","Vavuniya","1","0","0","0","0","0","0","0","0","0","0","0",2015,29,2015-07-11,2015-07-17
"14","Mullaitivu","1","1","0","3","0","0","0","0","0","0","0","0",2015,29,2015-07-11,2015-07-17
"15","Batticaloa","11","5","0","2","0","0","0","0","0","1","0","0",2015,29,2015-07-11,2015-07-17
"16","Ampara","1","0","0","0","0","0","0","0","0","4","0","1",2015,29,2015-07-11,2015-07-17
"17","Trincomalee","6","0","0","1","0","1","0","0","0","3","0","0",2015,29,2015-07-11,2015-07-17
"18","Kurunagala","14","3","0","0","0","5","1","0","0","5","1","2",2015,29,2015-07-11,2015-07-17
"19","Puttalam","30","1","0","0","0","0","1","0","0","0","0","0",2015,29,2015-07-11,2015-07-17
"20","Anuradhapura","3","0","0","0","0","2","1","1","0","0","0","5",2015,29,2015-07-11,2015-07-17
"21","Polonnaruwa","1","1","0","0","0","0","0","0","0","1","0","0",2015,29,2015-07-11,2015-07-17
"22","Badulla","6","2","0","1","0","1","2","3","0","3","0","0",2015,29,2015-07-11,2015-07-17
"23","Monaragala","3","2","0","1","0","3","0","3","0","2","2","2",2015,29,2015-07-11,2015-07-17
"24","Ratnapura","13","1","2","0","2","3","4","2","0","3","0","9",2015,29,2015-07-11,2015-07-17
"25","Kegalle","7","0","0","0","0","2","0","1","0","0","1","0",2015,29,2015-07-11,2015-07-17
"26","Kalmune","1","2","0","0","0","1","0","0","0","0","0","0",2015,29,2015-07-11,2015-07-17
