"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","110","2","0","0","0","3","1","0","0","12","0","0",2018,35,2018-08-25,2018-08-31
"2","Gampaha","95","0","0","0","1","7","0","0","0","19","1","2",2018,35,2018-08-25,2018-08-31
"3","Kalutara","64","0","1","0","0","11","1","0","0","11","0","0",2018,35,2018-08-25,2018-08-31
"4","Kandy","54","6","0","0","5","5","2","0","0","7","0","1",2018,35,2018-08-25,2018-08-31
"5","Matale","9","1","0","0","0","2","0","0","0","3","0","1",2018,35,2018-08-25,2018-08-31
"6","NuwaraEliya","5","3","0","0","0","2","8","0","0","0","0","0",2018,35,2018-08-25,2018-08-31
"7","Galle","13","0","0","0","0","6","4","0","0","4","1","0",2018,35,2018-08-25,2018-08-31
"8","Hambanthota","17","0","0","0","0","4","5","0","0","3","0","5",2018,35,2018-08-25,2018-08-31
"9","Matara","36","2","0","0","0","7","3","1","0","9","1","14",2018,35,2018-08-25,2018-08-31
"10","Jaffna","18","1","0","0","0","0","1","0","0","6","0","0",2018,35,2018-08-25,2018-08-31
"11","Kilinochchi","2","0","0","1","0","0","0","0","0","0","0","0",2018,35,2018-08-25,2018-08-31
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2018,35,2018-08-25,2018-08-31
"13","Vavuniya","8","0","0","0","0","0","0","0","0","0","0","0",2018,35,2018-08-25,2018-08-31
"14","Mullaitivu","4","0","0","0","1","0","0","0","0","0","0","0",2018,35,2018-08-25,2018-08-31
"15","Batticaloa","16","5","0","0","0","1","0","0","0","8","0","0",2018,35,2018-08-25,2018-08-31
"16","Ampara","2","0","0","0","0","0","0","0","0","18","1","0",2018,35,2018-08-25,2018-08-31
"17","Trincomalee","4","0","0","0","0","3","2","0","0","2","2","0",2018,35,2018-08-25,2018-08-31
"18","Kurunagala","28","0","0","0","0","0","3","0","1","3","0","7",2018,35,2018-08-25,2018-08-31
"19","Puttalam","3","0","0","0","0","1","0","0","0","5","0","0",2018,35,2018-08-25,2018-08-31
"20","Anuradhapura","6","2","0","0","0","2","0","0","0","3","1","14",2018,35,2018-08-25,2018-08-31
"21","Polonnaruwa","1","1","0","0","0","2","0","0","0","13","1","6",2018,35,2018-08-25,2018-08-31
"22","Badulla","12","4","1","0","1","0","5","2","0","8","0","0",2018,35,2018-08-25,2018-08-31
"23","Monaragala","10","0","0","0","0","6","2","1","0","9","9","5",2018,35,2018-08-25,2018-08-31
"24","Ratnapura","30","4","0","1","0","13","0","2","0","2","1","11",2018,35,2018-08-25,2018-08-31
"25","Kegalle","26","0","0","0","2","13","1","0","0","8","1","0",2018,35,2018-08-25,2018-08-31
"26","Kalmune","14","2","0","0","0","0","0","0","0","0","1","0",2018,35,2018-08-25,2018-08-31
