"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","417","1","0","0","1","1","0","0","0","3","1","1",2017,5,2017-01-28,2017-02-03
"2","Gampaha","20","0","0","0","0","1","0","0","0","2","0","0",2017,5,2017-01-28,2017-02-03
"3","Kalutara","50","0","0","0","1","4","0","0","0","9","0","0",2017,5,2017-01-28,2017-02-03
"4","Kandy","25","0","1","0","0","0","3","0","0","5","1","0",2017,5,2017-01-28,2017-02-03
"5","Matale","8","0","0","0","0","1","0","0","0","0","1","0",2017,5,2017-01-28,2017-02-03
"6","NuwaraEliya","9","0","1","0","0","0","2","1","0","4","1","0",2017,5,2017-01-28,2017-02-03
"7","Galle","28","0","0","0","0","0","0","0","0","6","0","0",2017,5,2017-01-28,2017-02-03
"8","Hambanthota","24","0","1","0","0","0","0","0","0","0","0","0",2017,5,2017-01-28,2017-02-03
"9","Matara","118","1","0","0","0","0","0","0","0","1","1","0",2017,5,2017-01-28,2017-02-03
"10","Jaffna","56","4","1","1","0","1","15","0","0","8","0","0",2017,5,2017-01-28,2017-02-03
"11","Kilinochchi","6","1","0","0","0","0","1","0","0","0","0","0",2017,5,2017-01-28,2017-02-03
"12","Mannar","22","0","0","1","0","0","0","0","0","0","0","0",2017,5,2017-01-28,2017-02-03
"13","Vavuniya","18","1","0","1","0","0","0","0","0","2","0","0",2017,5,2017-01-28,2017-02-03
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2017,5,2017-01-28,2017-02-03
"15","Batticaloa","27","1","0","0","0","0","0","0","0","2","1","0",2017,5,2017-01-28,2017-02-03
"16","Ampara","2","2","0","0","0","0","0","0","0","0","2","0",2017,5,2017-01-28,2017-02-03
"17","Trincomalee","132","1","0","1","0","0","0","0","0","2","0","0",2017,5,2017-01-28,2017-02-03
"18","Kurunagala","37","0","0","0","0","0","1","0","0","3","0","1",2017,5,2017-01-28,2017-02-03
"19","Puttalam","9","1","0","0","0","0","0","0","0","2","0","0",2017,5,2017-01-28,2017-02-03
"20","Anuradhapura","11","0","0","0","0","0","1","1","0","4","0","4",2017,5,2017-01-28,2017-02-03
"21","Polonnaruwa","17","1","0","0","0","1","0","0","0","3","0","0",2017,5,2017-01-28,2017-02-03
"22","Badulla","32","2","0","0","0","0","2","1","0","6","5","0",2017,5,2017-01-28,2017-02-03
"23","Monaragala","20","0","0","0","0","2","4","1","0","7","2","1",2017,5,2017-01-28,2017-02-03
"24","Ratnapura","34","1","0","0","0","1","0","1","0","2","3","0",2017,5,2017-01-28,2017-02-03
"25","Kegalle","31","1","0","0","0","1","4","0","0","1","3","0",2017,5,2017-01-28,2017-02-03
"26","Kalmune","12","0","0","0","0","0","0","0","0","5","0","0",2017,5,2017-01-28,2017-02-03
