"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","177","2","0","1","2","4","0","0","0","8","1","0",2015,32,2015-08-01,2015-08-07
"2","Gampaha","33","2","0","0","0","0","0","2","0","2","1","0",2015,32,2015-08-01,2015-08-07
"3","Kalutara","23","0","0","0","0","2","0","1","0","7","0","0",2015,32,2015-08-01,2015-08-07
"4","Kandy","15","3","0","0","6","1","5","3","0","3","1","0",2015,32,2015-08-01,2015-08-07
"5","Matale","2","1","0","0","0","0","0","0","0","0","0","0",2015,32,2015-08-01,2015-08-07
"6","NuwaraEliya","4","3","0","1","7","0","3","0","0","1","2","0",2015,32,2015-08-01,2015-08-07
"7","Galle","14","1","0","0","0","4","4","0","0","6","3","0",2015,32,2015-08-01,2015-08-07
"8","Hambanthota","16","1","0","0","2","1","2","1","0","0","0","6",2015,32,2015-08-01,2015-08-07
"9","Matara","10","2","0","0","0","4","0","2","0","4","0","4",2015,32,2015-08-01,2015-08-07
"10","Jaffna","16","27","0","2","2","1","2","0","0","2","1","0",2015,32,2015-08-01,2015-08-07
"11","Kilinochchi","4","2","0","0","0","0","0","0","0","0","0","0",2015,32,2015-08-01,2015-08-07
"12","Mannar","0","0","0","0","0","0","2","0","0","0","0","0",2015,32,2015-08-01,2015-08-07
"13","Vavuniya","2","0","0","0","0","0","0","0","0","0","0","0",2015,32,2015-08-01,2015-08-07
"14","Mullaitivu","2","0","0","1","0","1","0","0","0","0","0","0",2015,32,2015-08-01,2015-08-07
"15","Batticaloa","7","6","0","0","0","1","0","0","0","2","0","0",2015,32,2015-08-01,2015-08-07
"16","Ampara","0","2","0","0","1","0","0","0","0","1","0","0",2015,32,2015-08-01,2015-08-07
"17","Trincomalee","2","2","0","3","0","0","1","0","0","0","1","0",2015,32,2015-08-01,2015-08-07
"18","Kurunagala","17","2","0","1","0","3","1","0","0","4","0","0",2015,32,2015-08-01,2015-08-07
"19","Puttalam","3","1","0","1","0","0","0","0","0","0","0","0",2015,32,2015-08-01,2015-08-07
"20","Anuradhapura","3","2","0","0","0","1","0","1","0","1","1","7",2015,32,2015-08-01,2015-08-07
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0","1","0","0",2015,32,2015-08-01,2015-08-07
"22","Badulla","2","4","0","0","0","1","2","3","0","4","1","0",2015,32,2015-08-01,2015-08-07
"23","Monaragala","2","0","0","0","0","0","1","2","0","5","1","0",2015,32,2015-08-01,2015-08-07
"24","Ratnapura","23","3","0","2","2","9","2","2","0","6","1","0",2015,32,2015-08-01,2015-08-07
"25","Kegalle","8","1","0","2","0","2","3","1","0","2","0","0",2015,32,2015-08-01,2015-08-07
"26","Kalmune","4","1","0","0","4","0","0","0","0","0","0","0",2015,32,2015-08-01,2015-08-07
