"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","120","4","0","2","0","2","0","1","0","2","1","0",2014,35,2014-08-23,2014-08-29
"2","Gampaha","86","1","0","2","0","3","1","1","0","0","3","0",2014,35,2014-08-23,2014-08-29
"3","Kalutara","42","1","0","1","2","6","0","1","0","6","3","0",2014,35,2014-08-23,2014-08-29
"4","Kandy","54","3","0","0","2","0","0","5","1","2","0","0",2014,35,2014-08-23,2014-08-29
"5","Matale","8","1","0","0","0","0","0","3","0","0","1","0",2014,35,2014-08-23,2014-08-29
"6","NuwaraEliya","3","1","0","0","0","0","0","1","0","0","1","0",2014,35,2014-08-23,2014-08-29
"7","Galle","0","0","0","0","0","0","0","0","0","0","1","0",2014,35,2014-08-23,2014-08-29
"8","Hambanthota","5","0","0","0","0","0","0","1","0","0","3","5",2014,35,2014-08-23,2014-08-29
"9","Matara","13","2","0","0","0","2","0","1","0","1","0","2",2014,35,2014-08-23,2014-08-29
"10","Jaffna","14","7","1","2","0","0","0","0","0","7","1","0",2014,35,2014-08-23,2014-08-29
"11","Kilinochchi","0","0","0","0","0","0","0","0","0","0","0","0",2014,35,2014-08-23,2014-08-29
"12","Mannar","3","0","0","1","0","0","0","0","0","0","0","1",2014,35,2014-08-23,2014-08-29
"13","Vavuniya","1","0","0","1","0","0","0","0","0","0","0","0",2014,35,2014-08-23,2014-08-29
"14","Mullaitivu","0","2","0","0","0","0","0","0","0","0","0","0",2014,35,2014-08-23,2014-08-29
"15","Batticaloa","1","8","1","1","0","0","0","0","0","1","0","0",2014,35,2014-08-23,2014-08-29
"16","Ampara","2","0","0","0","0","0","0","0","0","1","0","1",2014,35,2014-08-23,2014-08-29
"17","Trincomalee","0","0","0","0","0","0","0","0","0","0","0","0",2014,35,2014-08-23,2014-08-29
"18","Kurunagala","24","0","1","0","1","0","0","4","0","6","0","1",2014,35,2014-08-23,2014-08-29
"19","Puttalam","11","4","0","0","0","2","0","0","0","0","1","0",2014,35,2014-08-23,2014-08-29
"20","Anuradhapura","4","1","0","0","0","0","0","1","0","1","1","6",2014,35,2014-08-23,2014-08-29
"21","Polonnaruwa","3","0","0","0","0","0","0","0","0","2","1","0",2014,35,2014-08-23,2014-08-29
"22","Badulla","13","6","0","0","0","1","1","2","0","1","4","0",2014,35,2014-08-23,2014-08-29
"23","Monaragala","6","1","0","0","0","1","3","2","0","2","1","0",2014,35,2014-08-23,2014-08-29
"24","Ratnapura","49","3","0","1","1","8","1","9","1","4","1","0",2014,35,2014-08-23,2014-08-29
"25","Kegalle","21","1","0","2","0","7","1","3","0","4","6","0",2014,35,2014-08-23,2014-08-29
"26","Kalmune","0","2","0","0","0","0","0","0","0","1","0","0",2014,35,2014-08-23,2014-08-29
