"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","138","3","2","2","1","8","0","1","1",2011,17,2011-04-23,2011-04-29
"2","Gampaha","58","7","1","1","1","3","0","3","0",2011,17,2011-04-23,2011-04-29
"3","Kalutara","33","3","0","0","0","6","0","1","0",2011,17,2011-04-23,2011-04-29
"4","Kandy","19","15","0","0","0","1","1","0","0",2011,17,2011-04-23,2011-04-29
"5","Matale","6","3","0","0","0","6","0","0","0",2011,17,2011-04-23,2011-04-29
"6","NuwaraEliya","3","10","0","4","0","0","1","0","0",2011,17,2011-04-23,2011-04-29
"7","Galle","18","0","0","0","0","5","0","0","0",2011,17,2011-04-23,2011-04-29
"8","Hambanthota","10","0","00","0","0","12","0","1","0",2011,17,2011-04-23,2011-04-29
"9","Matara","14","1","0","0","1","6","2","0","0",2011,17,2011-04-23,2011-04-29
"10","Jaffna","3","5","0","6","0","0","6","0","0",2011,17,2011-04-23,2011-04-29
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2011,17,2011-04-23,2011-04-29
"12","Mannar","0","0","0","0","64","0","0","0","0",2011,17,2011-04-23,2011-04-29
"13","Vavuniya","0","0","0","0","0","0","0","0","0",2011,17,2011-04-23,2011-04-29
"14","Mullaitivu","1","0","0","0","0","0","0","1","0",2011,17,2011-04-23,2011-04-29
"15","Batticaloa","41","43","0","0","0","1","0","0","0",2011,17,2011-04-23,2011-04-29
"16","Ampara","4","3","0","0","0","1","1","0","0",2011,17,2011-04-23,2011-04-29
"17","Trincomalee","7","27","0","0","1","3","1","0","0",2011,17,2011-04-23,2011-04-29
"18","Kurunagala","12","10","0","2","0","13","0","0","0",2011,17,2011-04-23,2011-04-29
"19","Puttalam","7","1","0","0","0","6","0","1","0",2011,17,2011-04-23,2011-04-29
"20","Anuradhapura","2","0","0","0","2","2","0","0","0",2011,17,2011-04-23,2011-04-29
"21","Polonnaruwa","1","1","0","1","0","2","0","0","0",2011,17,2011-04-23,2011-04-29
"22","Badulla","15","7","0","1","0","2","2","0","0",2011,17,2011-04-23,2011-04-29
"23","Monaragala","9","2","0","0","0","12","3","1","0",2011,17,2011-04-23,2011-04-29
"24","Ratnapura","25","5","0","2","0","11","2","0","0",2011,17,2011-04-23,2011-04-29
"25","Kegalle","14","2","2","5","0","11","0","2","0",2011,17,2011-04-23,2011-04-29
"26","Kalmune","2","29","0","0","1","0","0","0","0",2011,17,2011-04-23,2011-04-29
