"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","168","1","0","2","1","1","0","0","0","13","2","0",2018,20,2018-05-12,2018-05-18
"2","Gampaha","53","3","0","0","0","2","1","0","0","12","0","0",2018,20,2018-05-12,2018-05-18
"3","Kalutara","44","2","1","0","1","6","1","0","0","21","0","0",2018,20,2018-05-12,2018-05-18
"4","Kandy","80","5","0","0","0","1","1","1","0","10","0","0",2018,20,2018-05-12,2018-05-18
"5","Matale","41","2","0","0","0","3","1","0","0","0","0","2",2018,20,2018-05-12,2018-05-18
"6","NuwaraEliya","3","3","0","0","0","1","0","2","0","3","0","0",2018,20,2018-05-12,2018-05-18
"7","Galle","20","0","0","0","0","10","1","0","0","14","3","0",2018,20,2018-05-12,2018-05-18
"8","Hambanthota","5","0","0","0","0","1","0","0","0","6","0","21",2018,20,2018-05-12,2018-05-18
"9","Matara","18","6","0","0","0","9","1","0","0","7","1","21",2018,20,2018-05-12,2018-05-18
"10","Jaffna","23","2","0","1","2","1","2","1","0","7","0","0",2018,20,2018-05-12,2018-05-18
"11","Kilinochchi","1","5","0","0","0","0","0","0","0","0","0","0",2018,20,2018-05-12,2018-05-18
"12","Mannar","0","1","0","0","0","0","0","0","0","3","0","0",2018,20,2018-05-12,2018-05-18
"13","Vavuniya","11","0","0","1","0","2","0","0","0","2","1","0",2018,20,2018-05-12,2018-05-18
"14","Mullaitivu","1","0","0","0","0","0","0","0","0","0","0","0",2018,20,2018-05-12,2018-05-18
"15","Batticaloa","222","2","0","0","0","3","0","0","0","8","0","0",2018,20,2018-05-12,2018-05-18
"16","Ampara","2","0","0","0","0","0","0","0","0","16","1","0",2018,20,2018-05-12,2018-05-18
"17","Trincomalee","34","3","0","0","0","6","0","0","0","10","0","0",2018,20,2018-05-12,2018-05-18
"18","Kurunagala","25","2","0","0","0","3","2","0","0","5","1","7",2018,20,2018-05-12,2018-05-18
"19","Puttalam","6","1","0","0","0","0","0","0","0","0","0","0",2018,20,2018-05-12,2018-05-18
"20","Anuradhapura","20","2","0","0","19","1","0","0","0","18","1","9",2018,20,2018-05-12,2018-05-18
"21","Polonnaruwa","7","0","0","0","0","2","0","0","0","8","0","7",2018,20,2018-05-12,2018-05-18
"22","Badulla","7","3","0","0","2","7","2","0","0","1","6","0",2018,20,2018-05-12,2018-05-18
"23","Monaragala","24","0","0","0","0","9","3","2","0","5","3","0",2018,20,2018-05-12,2018-05-18
"24","Ratnapura","80","7","1","1","0","22","0","0","0","5","4","6",2018,20,2018-05-12,2018-05-18
"25","Kegalle","30","2","0","0","3","11","1","1","0","9","2","0",2018,20,2018-05-12,2018-05-18
"26","Kalmune","58","0","0","0","0","1","0","0","0","5","0","0",2018,20,2018-05-12,2018-05-18
