"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","201","1","0","0","0","1","1","0","0","6","0","1",2019,6,2019-02-02,2019-02-08
"2","Gampaha","118","0","0","0","0","3","1","0","0","8","1","2",2019,6,2019-02-02,2019-02-08
"3","Kalutara","31","2","0","0","0","7","0","0","0","12","3","0",2019,6,2019-02-02,2019-02-08
"4","Kandy","54","2","0","0","0","1","2","1","0","2","0","1",2019,6,2019-02-02,2019-02-08
"5","Matale","14","0","0","0","0","2","0","0","0","0","0","3",2019,6,2019-02-02,2019-02-08
"6","NuwaraEliya","1","0","0","0","0","2","5","0","0","2","0","0",2019,6,2019-02-02,2019-02-08
"7","Galle","32","1","0","0","0","3","1","0","0","8","4","0",2019,6,2019-02-02,2019-02-08
"8","Hambanthota","20","0","0","0","0","1","5","0","0","18","1","20",2019,6,2019-02-02,2019-02-08
"9","Matara","29","0","0","0","0","4","0","0","0","5","0","10",2019,6,2019-02-02,2019-02-08
"10","Jaffna","129","5","0","0","0","4","13","0","0","5","1","0",2019,6,2019-02-02,2019-02-08
"11","Kilinochchi","3","0","0","0","0","0","1","0","0","0","1","0",2019,6,2019-02-02,2019-02-08
"12","Mannar","7","0","0","3","0","0","0","0","0","0","0","0",2019,6,2019-02-02,2019-02-08
"13","Vavuniya","12","0","0","0","0","2","0","0","0","0","0","0",2019,6,2019-02-02,2019-02-08
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2019,6,2019-02-02,2019-02-08
"15","Batticaloa","41","2","0","2","0","0","0","0","0","7","1","0",2019,6,2019-02-02,2019-02-08
"16","Ampara","5","2","0","0","0","0","0","0","0","6","0","0",2019,6,2019-02-02,2019-02-08
"17","Trincomalee","21","0","0","0","0","0","1","0","0","6","0","0",2019,6,2019-02-02,2019-02-08
"18","Kurunagala","37","2","0","1","0","3","1","1","0","21","1","25",2019,6,2019-02-02,2019-02-08
"19","Puttalam","20","0","0","0","0","1","0","0","0","7","1","0",2019,6,2019-02-02,2019-02-08
"20","Anuradhapura","16","0","0","0","0","12","2","0","0","12","4","14",2019,6,2019-02-02,2019-02-08
"21","Polonnaruwa","2","0","0","0","0","2","0","0","0","4","1","9",2019,6,2019-02-02,2019-02-08
"22","Badulla","17","2","0","0","51","6","3","0","0","10","7","0",2019,6,2019-02-02,2019-02-08
"23","Monaragala","10","2","1","0","0","5","1","3","0","4","4","1",2019,6,2019-02-02,2019-02-08
"24","Ratnapura","45","2","0","1","0","16","3","1","0","9","7","0",2019,6,2019-02-02,2019-02-08
"25","Kegalle","14","0","2","0","1","3","0","0","0","9","1","1",2019,6,2019-02-02,2019-02-08
"26","Kalmune","20","1","0","0","0","2","0","0","0","6","0","0",2019,6,2019-02-02,2019-02-08
