"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","207","4","0","6","0","5","0","0","0",2011,52,2011-12-24,2011-12-30
"2","Gampaha","43","3","0","0","0","3","1","3","0",2011,52,2011-12-24,2011-12-30
"3","Kalutara","21","2","0","1","0","1","0","2","0",2011,52,2011-12-24,2011-12-30
"4","Kandy","58","5","0","2","0","3","0","0","0",2011,52,2011-12-24,2011-12-30
"5","Matale","9","1","0","0","0","2","0","0","0",2011,52,2011-12-24,2011-12-30
"6","NuwaraEliya","0","1","0","0","0","2","1","0","0",2011,52,2011-12-24,2011-12-30
"7","Galle","24","1","0","0","0","2","0","0","0",2011,52,2011-12-24,2011-12-30
"8","Hambanthota","7","2","0","0","3","5","1","0","0",2011,52,2011-12-24,2011-12-30
"9","Matara","22","2","0","2","0","2","0","1","0",2011,52,2011-12-24,2011-12-30
"10","Jaffna","17","2","0","19","0","0","23","0","0",2011,52,2011-12-24,2011-12-30
"11","Kilinochchi","6","0","0","1","0","0","2","0","0",2011,52,2011-12-24,2011-12-30
"12","Mannar","11","2","0","1","0","1","2","0","0",2011,52,2011-12-24,2011-12-30
"13","Vavuniya","2","2","2","0","1","0","0","0","0",2011,52,2011-12-24,2011-12-30
"14","Mullaitivu","0","1","0","0","0","0","0","0","0",2011,52,2011-12-24,2011-12-30
"15","Batticaloa","124","4","0","0","0","0","0","0","0",2011,52,2011-12-24,2011-12-30
"16","Ampara","9","6","0","0","0","3","0","0","0",2011,52,2011-12-24,2011-12-30
"17","Trincomalee","3","8","1","1","0","0","0","0","0",2011,52,2011-12-24,2011-12-30
"18","Kurunagala","35","9","1","5","0","4","2","0","0",2011,52,2011-12-24,2011-12-30
"19","Puttalam","21","0","1","0","0","0","1","0","0",2011,52,2011-12-24,2011-12-30
"20","Anuradhapura","5","5","0","0","0","5","0","0","0",2011,52,2011-12-24,2011-12-30
"21","Polonnaruwa","4","0","0","0","0","0","0","0","0",2011,52,2011-12-24,2011-12-30
"22","Badulla","5","4","0","0","0","0","1","2","0",2011,52,2011-12-24,2011-12-30
"23","Monaragala","6","0","0","1","14","194","79","99","1",2011,52,2011-12-24,2011-12-30
"24","Ratnapura","27","10","0","1","0","4","0","2","0",2011,52,2011-12-24,2011-12-30
"25","Kegalle","23","2","0","2","0","4","1","11","0",2011,52,2011-12-24,2011-12-30
"26","Kalmune","15","21","0","0","0","0","0","0","1",2011,52,2011-12-24,2011-12-30
