"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","19","6","0","9","2","15","0","1","0",2008,51,2008-12-13,2008-12-19
"2","Gampaha","19","9","0","0","8","5","1","2","0",2008,51,2008-12-13,2008-12-19
"3","Kalutara","9","3","0","1","0","16","0","0","0",2008,51,2008-12-13,2008-12-19
"4","Kandy","16","3","2","1","0","19","5","5","0",2008,51,2008-12-13,2008-12-19
"5","Matale","20","4","1","0","0","25","0","0","0",2008,51,2008-12-13,2008-12-19
"6","NuwaraEliya","1","8","0","0","1","3","1","0","0",2008,51,2008-12-13,2008-12-19
"7","Galle","2","3","0","0","0","5","0","0","0",2008,51,2008-12-13,2008-12-19
"8","Hambanthota","5","1","0","0","2","3","1","0","0",2008,51,2008-12-13,2008-12-19
"9","Matara","20","7","0","0","0","6","4","1","0",2008,51,2008-12-13,2008-12-19
"10","Jaffna","0","0","0","0","0","0","0","0","0",2008,51,2008-12-13,2008-12-19
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2008,51,2008-12-13,2008-12-19
"12","Mannar","4","0","0","0","0","0","0","1","0",2008,51,2008-12-13,2008-12-19
"13","Vavuniya","0","0","0","0","0","0","0","0","0",2008,51,2008-12-13,2008-12-19
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2008,51,2008-12-13,2008-12-19
"15","Batticaloa","1","22","0","0","0","0","0","0","0",2008,51,2008-12-13,2008-12-19
"16","Ampara","0","1","0","0","0","0","0","0","0",2008,51,2008-12-13,2008-12-19
"17","Trincomalee","0","1","0","0","0","0","0","0","0",2008,51,2008-12-13,2008-12-19
"18","Kurunagala","6","8","1","0","0","3","3","4","1",2008,51,2008-12-13,2008-12-19
"19","Puttalam","1","5","2","1","1","0","0","0","0",2008,51,2008-12-13,2008-12-19
"20","Anuradhapura","0","5","0","0","0","2","0","0","0",2008,51,2008-12-13,2008-12-19
"21","Polonnaruwa","0","2","0","0","0","10","0","0","0",2008,51,2008-12-13,2008-12-19
"22","Badulla","1","6","0","1","1","1","1","10","0",2008,51,2008-12-13,2008-12-19
"23","Monaragala","3","3","0","1","0","1","0","3","0",2008,51,2008-12-13,2008-12-19
"24","Ratnapura","6","4","0","0","1","2","0","0","0",2008,51,2008-12-13,2008-12-19
"25","Kegalle","13","2","0","0","0","7","0","2","0",2008,51,2008-12-13,2008-12-19
"26","Kalmune","0","4","0","0","0","0","0","0","0",2008,51,2008-12-13,2008-12-19
