"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","56","2","0","0","0","16","0","0","0","2","2","0",2020,37,2020-09-05,2020-09-11
"2","Gampaha","37","0","0","0","0","16","0","0","0","1","2","0",2020,37,2020-09-05,2020-09-11
"3","Kalutara","25","0","0","0","0","60","0","0","1","2","0","0",2020,37,2020-09-05,2020-09-11
"4","Kandy","90","0","0","0","1","8","4","0","0","1","1","0",2020,37,2020-09-05,2020-09-11
"5","Matale","1","0","0","0","0","1","1","0","0","0","0","3",2020,37,2020-09-05,2020-09-11
"6","NuwaraEliya","2","1","0","1","0","8","4","0","0","2","1","0",2020,37,2020-09-05,2020-09-11
"7","Galle","15","2","0","0","22","17","1","0","0","4","4","0",2020,37,2020-09-05,2020-09-11
"8","Hambanthota","5","0","0","0","0","8","1","0","0","4","1","11",2020,37,2020-09-05,2020-09-11
"9","Matara","4","0","0","0","0","15","1","0","0","2","1","3",2020,37,2020-09-05,2020-09-11
"10","Jaffna","8","1","0","0","2","2","8","0","0","0","1","0",2020,37,2020-09-05,2020-09-11
"11","Kilinochchi","1","2","0","0","0","0","0","0","0","0","0","0",2020,37,2020-09-05,2020-09-11
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2020,37,2020-09-05,2020-09-11
"13","Vavuniya","0","0","0","0","0","2","1","0","0","1","0","0",2020,37,2020-09-05,2020-09-11
"14","Mullaitivu","0","0","0","0","0","1","0","0","0","0","0","0",2020,37,2020-09-05,2020-09-11
"15","Batticaloa","9","3","2","0","0","2","0","0","0","2","1","0",2020,37,2020-09-05,2020-09-11
"16","Ampara","2","0","0","0","0","0","0","0","0","1","0","0",2020,37,2020-09-05,2020-09-11
"17","Trincomalee","1","0","0","0","0","1","0","0","0","5","1","0",2020,37,2020-09-05,2020-09-11
"18","Kurunagala","4","1","0","0","0","13","2","1","0","4","0","24",2020,37,2020-09-05,2020-09-11
"19","Puttalam","3","0","0","0","0","2","1","2","0","0","0","1",2020,37,2020-09-05,2020-09-11
"20","Anuradhapura","3","0","1","0","0","4","2","1","0","2","1","7",2020,37,2020-09-05,2020-09-11
"21","Polonnaruwa","2","1","0","0","0","3","0","0","0","5","0","6",2020,37,2020-09-05,2020-09-11
"22","Badulla","2","1","0","0","0","4","1","0","0","1","0","0",2020,37,2020-09-05,2020-09-11
"23","Monaragala","0","0","0","0","0","0","0","0","0","0","0","0",2020,37,2020-09-05,2020-09-11
"24","Ratnapura","22","2","1","0","0","32","1","0","0","2","1","6",2020,37,2020-09-05,2020-09-11
"25","Kegalle","17","0","0","0","1","29","0","1","0","4","2","3",2020,37,2020-09-05,2020-09-11
"26","Kalmune","8","2","0","0","0","0","0","0","0","1","1","0",2020,37,2020-09-05,2020-09-11
