"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","52","1","1","0","0","0","0","2","0","1","0","0",2014,15,2014-04-05,2014-04-11
"2","Gampaha","16","1","0","0","0","0","0","0","0","2","0","0",2014,15,2014-04-05,2014-04-11
"3","Kalutara","12","1","0","0","0","4","0","1","0","3","0","0",2014,15,2014-04-05,2014-04-11
"4","Kandy","6","0","0","0","0","2","0","2","0","1","0","0",2014,15,2014-04-05,2014-04-11
"5","Matale","1","0","0","0","0","0","0","0","0","0","0","0",2014,15,2014-04-05,2014-04-11
"6","NuwaraEliya","2","1","0","0","0","0","2","0","0","1","0","0",2014,15,2014-04-05,2014-04-11
"7","Galle","5","1","0","0","0","2","0","0","0","5","1","0",2014,15,2014-04-05,2014-04-11
"8","Hambanthota","2","0","0","0","0","0","0","0","0","1","0","1",2014,15,2014-04-05,2014-04-11
"9","Matara","6","1","0","0","0","1","0","1","0","2","1","1",2014,15,2014-04-05,2014-04-11
"10","Jaffna","7","2","0","4","2","0","1","0","0","0","1","0",2014,15,2014-04-05,2014-04-11
"11","Kilinochchi","0","0","0","0","0","0","0","0","0","0","0","0",2014,15,2014-04-05,2014-04-11
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2014,15,2014-04-05,2014-04-11
"13","Vavuniya","0","0","0","0","0","0","0","0","0","0","0","0",2014,15,2014-04-05,2014-04-11
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2014,15,2014-04-05,2014-04-11
"15","Batticaloa","4","1","0","0","0","0","0","0","0","0","0","0",2014,15,2014-04-05,2014-04-11
"16","Ampara","0","0","0","0","0","0","0","0","0","0","0","0",2014,15,2014-04-05,2014-04-11
"17","Trincomalee","0","0","0","0","0","0","0","0","0","1","0","0",2014,15,2014-04-05,2014-04-11
"18","Kurunagala","1","1","0","0","2","1","0","0","0","6","0","1",2014,15,2014-04-05,2014-04-11
"19","Puttalam","4","0","0","0","0","0","0","0","0","0","0","0",2014,15,2014-04-05,2014-04-11
"20","Anuradhapura","1","0","0","0","0","3","0","0","0","0","0","0",2014,15,2014-04-05,2014-04-11
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0","0","0","0",2014,15,2014-04-05,2014-04-11
"22","Badulla","1","0","0","0","0","0","0","0","0","0","1","0",2014,15,2014-04-05,2014-04-11
"23","Monaragala","0","0","0","0","0","0","0","0","0","0","1","0",2014,15,2014-04-05,2014-04-11
"24","Ratnapura","1","2","0","0","0","0","0","0","0","1","1","0",2014,15,2014-04-05,2014-04-11
"25","Kegalle","7","2","0","0","0","3","0","1","0","3","0","0",2014,15,2014-04-05,2014-04-11
"26","Kalmune","0","1","0","0","0","0","0","0","0","0","0","0",2014,15,2014-04-05,2014-04-11
