"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","38","02","00","00","01","04","00","00","00",2008,24,2008-06-07,2008-06-13
"2","Gampaha","05","01","03","00","00","02","00","01","00",2008,24,2008-06-07,2008-06-13
"3","Kalutara","11","09","00","01","00","18","00","01","00",2008,24,2008-06-07,2008-06-13
"4","Kandy","08","09","00","03","04","17","05","01","00",2008,24,2008-06-07,2008-06-13
"5","Matale","01","02","00","04","01","33","00","00","00",2008,24,2008-06-07,2008-06-13
"6","NuwaraEliya","01","08","00","17","00","01","01","01","00",2008,24,2008-06-07,2008-06-13
"7","Galle","02","04","01","00","00","05","01","02","00",2008,24,2008-06-07,2008-06-13
"8","Hambanthota","00","03","00","00","00","02","00","00","00",2008,24,2008-06-07,2008-06-13
"9","Matara","06","05","00","01","00","06","03","01","00",2008,24,2008-06-07,2008-06-13
"10","Jaffna","00","00","00","00","00","00","00","00","00",2008,24,2008-06-07,2008-06-13
"11","Kilinochchi","00","00","00","00","00","00","00","00","00",2008,24,2008-06-07,2008-06-13
"12","Mannar","00","00","00","02","00","00","01","00","00",2008,24,2008-06-07,2008-06-13
"13","Vavuniya","00","01","00","00","00","00","01","00","00",2008,24,2008-06-07,2008-06-13
"14","Mullaitivu","00","00","00","00","00","00","00","00","00",2008,24,2008-06-07,2008-06-13
"15","Batticaloa","01","06","00","01","00","00","00","04","00",2008,24,2008-06-07,2008-06-13
"16","Ampara","00","04","00","00","00","00","00","00","00",2008,24,2008-06-07,2008-06-13
"17","Trincomalee","02","05","00","00","00","04","02","00","00",2008,24,2008-06-07,2008-06-13
"18","Kurunagala","03","00","01","01","00","08","01","03","00",2008,24,2008-06-07,2008-06-13
"19","Puttalam","07","01","01","10","02","04","01","01","00",2008,24,2008-06-07,2008-06-13
"20","Anuradhapura","00","01","00","00","00","15","00","00","00",2008,24,2008-06-07,2008-06-13
"21","Polonnaruwa","00","04","00","00","00","04","00","00","00",2008,24,2008-06-07,2008-06-13
"22","Badulla","01","12","00","02","00","00","01","01","00",2008,24,2008-06-07,2008-06-13
"23","Monaragala","02","12","00","01","61","05","00","03","00",2008,24,2008-06-07,2008-06-13
"24","Ratnapura","01","06","00","00","00","01","00","01","00",2008,24,2008-06-07,2008-06-13
"25","Kegalle","12","01","00","02","00","06","02","13","00",2008,24,2008-06-07,2008-06-13
"26","Kalmune","03","11","00","00","00","00","00","02","00",2008,24,2008-06-07,2008-06-13
