"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","26","01","00","03","03","05","00","02","00",2008,11,2008-03-08,2008-03-14
"2","Gampaha","12","05","00","00","00","09","00","00","00",2008,11,2008-03-08,2008-03-14
"3","Kalutara","11","08","00","06","00","21","00","01","00",2008,11,2008-03-08,2008-03-14
"4","Kandy","08","08","01","01","00","03","07","05","00",2008,11,2008-03-08,2008-03-14
"5","Matale","01","06","00","01","00","05","00","00","00",2008,11,2008-03-08,2008-03-14
"6","NuwaraEliya","00","06","00","02","00","00","03","03","00",2008,11,2008-03-08,2008-03-14
"7","Galle","02","02","01","01","04","06","00","01","00",2008,11,2008-03-08,2008-03-14
"8","Hambanthota","00","01","00","01","00","03","01","00","00",2008,11,2008-03-08,2008-03-14
"9","Matara","07","02","00","04","00","19","08","00","00",2008,11,2008-03-08,2008-03-14
"10","Jaffna","00","04","00","10","00","00","08","01","00",2008,11,2008-03-08,2008-03-14
"11","Kilinochchi","00","00","00","00","00","00","00","00","00",2008,11,2008-03-08,2008-03-14
"12","Mannar","00","00","00","00","00","00","00","00","00",2008,11,2008-03-08,2008-03-14
"13","Vavuniya","00","01","00","00","00","00","00","00","00",2008,11,2008-03-08,2008-03-14
"14","Mullaitivu","00","00","00","00","00","00","00","00","00",2008,11,2008-03-08,2008-03-14
"15","Batticaloa","03","00","00","00","00","00","01","00","00",2008,11,2008-03-08,2008-03-14
"16","Ampara","00","00","00","00","00","00","00","00","00",2008,11,2008-03-08,2008-03-14
"17","Trincomalee","00","01","00","00","00","01","00","00","00",2008,11,2008-03-08,2008-03-14
"18","Kurunagala","03","01","00","00","01","01","00","01","00",2008,11,2008-03-08,2008-03-14
"19","Puttalam","13","02","00","01","00","00","02","00","00",2008,11,2008-03-08,2008-03-14
"20","Anuradhapura","04","01","00","00","00","00","00","01","00",2008,11,2008-03-08,2008-03-14
"21","Polonnaruwa","02","00","00","04","00","01","00","00","00",2008,11,2008-03-08,2008-03-14
"22","Badulla","00","05","01","06","00","00","02","03","00",2008,11,2008-03-08,2008-03-14
"23","Monaragala","02","01","00","01","01","00","07","01","00",2008,11,2008-03-08,2008-03-14
"24","Ratnapura","02","01","00","02","00","02","00","01","00",2008,11,2008-03-08,2008-03-14
"25","Kegalle","08","07","00","02","00","03","02","10","00",2008,11,2008-03-08,2008-03-14
"26","Kalmune","01","07","00","00","00","00","00","00","00",2008,11,2008-03-08,2008-03-14
