"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","107","4","0","9","8","5","0","1","1",2012,37,2012-09-08,2012-09-14
"2","Gampaha","45","0","0","0","0","5","1","2","0",2012,37,2012-09-08,2012-09-14
"3","Kalutara","23","3","0","0","2","6","0","0","0",2012,37,2012-09-08,2012-09-14
"4","Kandy","29","7","0","2","0","1","3","18","0",2012,37,2012-09-08,2012-09-14
"5","Matale","10","1","0","0","0","0","0","0","0",2012,37,2012-09-08,2012-09-14
"6","NuwaraEliya","2","6","0","1","0","0","0","0","0",2012,37,2012-09-08,2012-09-14
"7","Galle","17","4","0","1","0","3","2","0","0",2012,37,2012-09-08,2012-09-14
"8","Hambanthota","6","2","0","0","2","0","2","0","0",2012,37,2012-09-08,2012-09-14
"9","Matara","34","5","0","3","0","11","3","7","0",2012,37,2012-09-08,2012-09-14
"10","Jaffna","8","6","1","5","0","0","1","0","0",2012,37,2012-09-08,2012-09-14
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2012,37,2012-09-08,2012-09-14
"12","Mannar","0","0","0","0","0","0","0","0","0",2012,37,2012-09-08,2012-09-14
"13","Vavuniya","7","1","0","1","0","0","0","0","0",2012,37,2012-09-08,2012-09-14
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2012,37,2012-09-08,2012-09-14
"15","Batticaloa","0","10","0","0","0","0","0","0","0",2012,37,2012-09-08,2012-09-14
"16","Ampara","3","1","0","0","0","1","0","0","0",2012,37,2012-09-08,2012-09-14
"17","Trincomalee","1","8","0","0","0","0","0","0","0",2012,37,2012-09-08,2012-09-14
"18","Kurunagala","59","6","0","2","0","1","1","2","0",2012,37,2012-09-08,2012-09-14
"19","Puttalam","42","4","0","1","0","2","0","0","0",2012,37,2012-09-08,2012-09-14
"20","Anuradhapura","7","2","0","0","0","0","0","0","0",2012,37,2012-09-08,2012-09-14
"21","Polonnaruwa","2","2","0","0","0","0","0","0","0",2012,37,2012-09-08,2012-09-14
"22","Badulla","3","2","0","1","0","0","4","2","0",2012,37,2012-09-08,2012-09-14
"23","Monaragala","2","0","0","2","0","1","1","0","0",2012,37,2012-09-08,2012-09-14
"24","Ratnapura","63","5","0","1","0","3","1","6","0",2012,37,2012-09-08,2012-09-14
"25","Kegalle","42","1","0","0","0","2","4","12","0",2012,37,2012-09-08,2012-09-14
"26","Kalmune","0","0","0","0","0","1","0","0","0",2012,37,2012-09-08,2012-09-14
