"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","821","0","0","1","14","0","0","0","0","4","1","0",2017,22,2017-05-27,2017-06-02
"2","Gampaha","729","0","0","0","0","0","0","0","0","0","0","0",2017,22,2017-05-27,2017-06-02
"3","Kalutara","158","0","0","0","0","1","0","0","0","2","1","0",2017,22,2017-05-27,2017-06-02
"4","Kandy","288","0","0","0","0","0","2","0","0","2","1","0",2017,22,2017-05-27,2017-06-02
"5","Matale","75","0","0","0","4","0","0","0","0","0","0","0",2017,22,2017-05-27,2017-06-02
"6","NuwaraEliya","7","2","0","0","0","0","4","0","0","1","1","0",2017,22,2017-05-27,2017-06-02
"7","Galle","125","1","0","0","1","1","0","0","0","8","0","0",2017,22,2017-05-27,2017-06-02
"8","Hambanthota","77","0","0","0","0","0","1","0","0","2","0","1",2017,22,2017-05-27,2017-06-02
"9","Matara","73","0","0","0","0","1","0","0","0","1","0","4",2017,22,2017-05-27,2017-06-02
"10","Jaffna","56","4","0","0","1","0","2","0","0","2","0","0",2017,22,2017-05-27,2017-06-02
"11","Kilinochchi","3","0","0","0","0","0","0","0","0","0","0","0",2017,22,2017-05-27,2017-06-02
"12","Mannar","4","0","0","0","0","0","0","0","0","4","0","0",2017,22,2017-05-27,2017-06-02
"13","Vavuniya","13","0","0","0","0","0","0","0","0","0","1","1",2017,22,2017-05-27,2017-06-02
"14","Mullaitivu","10","0","0","0","0","0","0","0","0","1","0","0",2017,22,2017-05-27,2017-06-02
"15","Batticaloa","136","0","0","0","0","0","0","0","0","0","0","0",2017,22,2017-05-27,2017-06-02
"16","Ampara","18","0","0","0","0","1","0","0","0","3","0","0",2017,22,2017-05-27,2017-06-02
"17","Trincomalee","31","0","0","0","0","1","0","0","0","1","0","0",2017,22,2017-05-27,2017-06-02
"18","Kurunagala","504","1","0","0","7","1","0","0","0","6","3","2",2017,22,2017-05-27,2017-06-02
"19","Puttalam","119","0","0","0","0","0","0","0","0","1","0","0",2017,22,2017-05-27,2017-06-02
"20","Anuradhapura","71","0","0","0","0","1","0","0","0","5","1","6",2017,22,2017-05-27,2017-06-02
"21","Polonnaruwa","23","0","0","0","0","1","0","0","0","1","0","5",2017,22,2017-05-27,2017-06-02
"22","Badulla","36","0","0","0","0","1","8","1","0","6","2","0",2017,22,2017-05-27,2017-06-02
"23","Monaragala","56","1","0","0","6","5","2","0","1","4","1","1",2017,22,2017-05-27,2017-06-02
"24","Ratnapura","86","1","0","0","0","0","0","1","0","3","2","4",2017,22,2017-05-27,2017-06-02
"25","Kegalle","334","0","0","0","0","0","0","0","0","2","0","1",2017,22,2017-05-27,2017-06-02
"26","Kalmune","343","1","0","0","0","0","0","0","0","0","0","0",2017,22,2017-05-27,2017-06-02
