"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","326","0","0","1","0","3","2","0","0","15","5","0",2019,2,2019-01-05,2019-01-11
"2","Gampaha","188","0","0","0","10","1","0","0","0","10","0","4",2019,2,2019-01-05,2019-01-11
"3","Kalutara","93","1","0","0","4","21","0","0","0","32","2","0",2019,2,2019-01-05,2019-01-11
"4","Kandy","96","1","0","0","1","4","2","0","0","12","4","0",2019,2,2019-01-05,2019-01-11
"5","Matale","7","1","0","0","0","2","0","0","0","2","0","7",2019,2,2019-01-05,2019-01-11
"6","NuwaraEliya","10","1","0","0","0","1","1","1","0","2","0","0",2019,2,2019-01-05,2019-01-11
"7","Galle","41","0","0","0","0","5","4","0","0","9","2","0",2019,2,2019-01-05,2019-01-11
"8","Hambanthota","41","0","0","0","0","0","7","0","0","4","0","25",2019,2,2019-01-05,2019-01-11
"9","Matara","51","0","0","0","0","2","3","0","0","12","0","14",2019,2,2019-01-05,2019-01-11
"10","Jaffna","252","6","0","0","0","2","34","0","0","4","2","0",2019,2,2019-01-05,2019-01-11
"11","Kilinochchi","4","0","0","0","0","4","2","0","0","0","0","1",2019,2,2019-01-05,2019-01-11
"12","Mannar","6","0","0","1","0","0","0","0","0","0","0","0",2019,2,2019-01-05,2019-01-11
"13","Vavuniya","22","1","1","2","2","3","1","0","0","4","0","0",2019,2,2019-01-05,2019-01-11
"14","Mullaitivu","2","1","0","0","0","1","0","0","0","0","1","0",2019,2,2019-01-05,2019-01-11
"15","Batticaloa","55","5","0","0","0","1","0","0","0","6","0","0",2019,2,2019-01-05,2019-01-11
"16","Ampara","9","2","0","0","0","3","0","0","0","2","0","0",2019,2,2019-01-05,2019-01-11
"17","Trincomalee","32","0","0","0","0","0","0","0","0","1","0","0",2019,2,2019-01-05,2019-01-11
"18","Kurunagala","66","5","3","1","0","8","0","2","0","22","0","25",2019,2,2019-01-05,2019-01-11
"19","Puttalam","23","2","0","0","0","0","1","0","0","4","0","1",2019,2,2019-01-05,2019-01-11
"20","Anuradhapura","9","3","0","0","0","13","0","1","0","11","1","16",2019,2,2019-01-05,2019-01-11
"21","Polonnaruwa","9","1","0","0","0","3","0","2","0","4","0","3",2019,2,2019-01-05,2019-01-11
"22","Badulla","24","2","0","1","0","8","5","0","0","3","8","1",2019,2,2019-01-05,2019-01-11
"23","Monaragala","16","1","0","0","0","10","2","0","0","6","4","0",2019,2,2019-01-05,2019-01-11
"24","Ratnapura","49","2","4","0","0","9","1","0","0","14","2","0",2019,2,2019-01-05,2019-01-11
"25","Kegalle","31","1","1","0","12","5","1","0","0","14","0","0",2019,2,2019-01-05,2019-01-11
"26","Kalmune","27","0","0","0","0","0","0","0","0","2","0","0",2019,2,2019-01-05,2019-01-11
