"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","141","1","0","1","0","3","1","0","0","8","0","0",2015,30,2015-07-18,2015-07-24
"2","Gampaha","39","3","0","1","0","3","1","1","0","9","0","0",2015,30,2015-07-18,2015-07-24
"3","Kalutara","22","0","0","0","1","2","0","0","0","4","0","0",2015,30,2015-07-18,2015-07-24
"4","Kandy","13","0","0","2","1","3","0","1","0","6","1","0",2015,30,2015-07-18,2015-07-24
"5","Matale","1","0","0","0","0","1","0","0","0","3","0","0",2015,30,2015-07-18,2015-07-24
"6","NuwaraEliya","6","5","0","0","0","1","0","0","0","3","1","0",2015,30,2015-07-18,2015-07-24
"7","Galle","5","1","0","0","0","2","0","0","0","1","1","0",2015,30,2015-07-18,2015-07-24
"8","Hambanthota","8","0","1","0","0","2","2","0","0","0","1","3",2015,30,2015-07-18,2015-07-24
"9","Matara","4","2","1","0","0","1","1","0","0","5","0","4",2015,30,2015-07-18,2015-07-24
"10","Jaffna","14","31","0","2","0","0","2","0","0","3","2","0",2015,30,2015-07-18,2015-07-24
"11","Kilinochchi","1","1","0","0","0","0","0","0","0","0","0","0",2015,30,2015-07-18,2015-07-24
"12","Mannar","0","1","0","0","1","0","0","0","0","0","0","0",2015,30,2015-07-18,2015-07-24
"13","Vavuniya","1","0","0","0","0","1","0","0","0","0","0","0",2015,30,2015-07-18,2015-07-24
"14","Mullaitivu","4","0","0","0","0","0","0","0","0","0","0","0",2015,30,2015-07-18,2015-07-24
"15","Batticaloa","4","5","0","1","0","0","0","0","0","3","0","0",2015,30,2015-07-18,2015-07-24
"16","Ampara","0","3","0","0","0","0","0","0","0","1","0","0",2015,30,2015-07-18,2015-07-24
"17","Trincomalee","3","0","0","3","0","0","1","0","0","4","2","0",2015,30,2015-07-18,2015-07-24
"18","Kurunagala","17","6","0","0","0","3","0","0","1","7","1","4",2015,30,2015-07-18,2015-07-24
"19","Puttalam","5","1","0","0","0","0","0","0","0","0","0","0",2015,30,2015-07-18,2015-07-24
"20","Anuradhapura","1","1","0","0","0","1","0","0","0","3","0","3",2015,30,2015-07-18,2015-07-24
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0","2","0","0",2015,30,2015-07-18,2015-07-24
"22","Badulla","4","5","1","0","1","2","5","7","0","1","0","0",2015,30,2015-07-18,2015-07-24
"23","Monaragala","1","3","0","0","0","0","0","5","0","2","0","1",2015,30,2015-07-18,2015-07-24
"24","Ratnapura","9","1","0","2","0","6","1","1","0","3","0","0",2015,30,2015-07-18,2015-07-24
"25","Kegalle","4","1","0","0","1","0","0","0","0","1","0","0",2015,30,2015-07-18,2015-07-24
"26","Kalmune","1","0","0","0","0","0","0","0","0","2","0","0",2015,30,2015-07-18,2015-07-24
