"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","41","3","0","3","1","2","0","0","0","1","0","0",2013,25,2013-06-15,2013-06-21
"2","Gampaha","38","7","0","0","0","4","0","3","0","5","2","0",2013,25,2013-06-15,2013-06-21
"3","Kalutara","32","3","0","1","0","5","0","0","0","6","1","0",2013,25,2013-06-15,2013-06-21
"4","Kandy","54","5","0","0","0","1","1","2","0","2","1","0",2013,25,2013-06-15,2013-06-21
"5","Matale","7","2","0","0","0","0","0","2","0","0","0","1",2013,25,2013-06-15,2013-06-21
"6","NuwaraEliya","2","3","0","1","0","0","0","2","0","0","0","0",2013,25,2013-06-15,2013-06-21
"7","Galle","30","3","1","0","0","5","0","0","0","5","2","0",2013,25,2013-06-15,2013-06-21
"8","Hambanthota","4","0","0","0","0","1","0","0","0","0","0","9",2013,25,2013-06-15,2013-06-21
"9","Matara","12","5","0","1","0","1","1","1","0","2","1","2",2013,25,2013-06-15,2013-06-21
"10","Jaffna","8","4","0","7","0","0","4","0","0","2","3","0",2013,25,2013-06-15,2013-06-21
"11","Kilinochchi","0","0","0","0","0","0","0","0","0","0","0","0",2013,25,2013-06-15,2013-06-21
"12","Mannar","0","2","0","0","0","0","0","1","0","0","0","0",2013,25,2013-06-15,2013-06-21
"13","Vavuniya","2","0","0","1","0","0","0","0","0","0","1","0",2013,25,2013-06-15,2013-06-21
"14","Mullaitivu","0","0","0","0","1","1","0","0","0","0","0","0",2013,25,2013-06-15,2013-06-21
"15","Batticaloa","15","5","0","0","1","0","0","0","0","1","0","0",2013,25,2013-06-15,2013-06-21
"16","Ampara","1","1","0","0","0","0","0","0","0","1","0","0",2013,25,2013-06-15,2013-06-21
"17","Trincomalee","1","0","0","0","0","0","1","0","0","0","0","0",2013,25,2013-06-15,2013-06-21
"18","Kurunagala","30","1","0","0","0","1","1","0","0","6","4","1",2013,25,2013-06-15,2013-06-21
"19","Puttalam","18","3","0","0","0","0","0","0","0","1","4","0",2013,25,2013-06-15,2013-06-21
"20","Anuradhapura","3","1","0","0","0","0","0","0","0","2","6","2",2013,25,2013-06-15,2013-06-21
"21","Polonnaruwa","4","0","0","1","32","6","0","0","0","1","0","3",2013,25,2013-06-15,2013-06-21
"22","Badulla","11","5","0","0","0","4","3","5","0","5","6","1",2013,25,2013-06-15,2013-06-21
"23","Monaragala","3","1","0","1","0","0","0","3","0","0","0","0",2013,25,2013-06-15,2013-06-21
"24","Ratnapura","35","4","0","1","0","3","0","5","0","3","2","0",2013,25,2013-06-15,2013-06-21
"25","Kegalle","22","8","0","0","0","6","1","5","0","9","1","0",2013,25,2013-06-15,2013-06-21
"26","Kalmune","3","1","0","0","0","0","0","0","0","1","0","0",2013,25,2013-06-15,2013-06-21
