"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","135","1","0","3","0","0","0","3","0",2012,51,2012-12-15,2012-12-21
"2","Gampaha","57","0","0","1","0","0","0","4","0",2012,51,2012-12-15,2012-12-21
"3","Kalutara","20","1","0","1","0","3","0","0","0",2012,51,2012-12-15,2012-12-21
"4","Kandy","21","4","0","0","0","1","1","1","0",2012,51,2012-12-15,2012-12-21
"5","Matale","2","2","0","0","0","1","0","0","0",2012,51,2012-12-15,2012-12-21
"6","NuwaraEliya","2","0","0","0","0","1","1","0","0",2012,51,2012-12-15,2012-12-21
"7","Galle","8","1","0","0","0","3","0","0","0",2012,51,2012-12-15,2012-12-21
"8","Hambanthota","5","1","0","0","0","1","0","0","0",2012,51,2012-12-15,2012-12-21
"9","Matara","26","7","0","0","0","3","2","2","0",2012,51,2012-12-15,2012-12-21
"10","Jaffna","35","9","0","20","0","0","30","1","0",2012,51,2012-12-15,2012-12-21
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2012,51,2012-12-15,2012-12-21
"12","Mannar","9","6","0","1","0","0","1","0","0",2012,51,2012-12-15,2012-12-21
"13","Vavuniya","1","4","0","0","1","0","0","0","0",2012,51,2012-12-15,2012-12-21
"14","Mullaitivu","4","0","0","0","0","0","0","0","0",2012,51,2012-12-15,2012-12-21
"15","Batticaloa","6","1","0","0","0","0","0","0","0",2012,51,2012-12-15,2012-12-21
"16","Ampara","0","3","0","0","0","0","0","0","0",2012,51,2012-12-15,2012-12-21
"17","Trincomalee","0","0","0","0","0","0","0","0","0",2012,51,2012-12-15,2012-12-21
"18","Kurunagala","47","4","10","3","0","0","0","0","0",2012,51,2012-12-15,2012-12-21
"19","Puttalam","4","0","0","0","0","0","0","0","0",2012,51,2012-12-15,2012-12-21
"20","Anuradhapura","5","1","0","0","0","6","0","0","0",2012,51,2012-12-15,2012-12-21
"21","Polonnaruwa","6","0","0","0","0","2","0","0","0",2012,51,2012-12-15,2012-12-21
"22","Badulla","2","1","0","0","0","0","1","0","0",2012,51,2012-12-15,2012-12-21
"23","Monaragala","2","2","0","1","0","3","0","2","0",2012,51,2012-12-15,2012-12-21
"24","Ratnapura","5","9","1","0","0","2","0","0","0",2012,51,2012-12-15,2012-12-21
"25","Kegalle","33","1","1","2","1","2","0","10","0",2012,51,2012-12-15,2012-12-21
"26","Kalmune","0","0","0","0","0","0","0","0","0",2012,51,2012-12-15,2012-12-21
