"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","188","3","0","14","3","20","0","0","0",2011,48,2011-11-26,2011-12-02
"2","Gampaha","109","3","0","4","1","8","0","5","0",2011,48,2011-11-26,2011-12-02
"3","Kalutara","33","1","0","3","0","5","0","1","0",2011,48,2011-11-26,2011-12-02
"4","Kandy","94","1","0","0","0","3","0","0","0",2011,48,2011-11-26,2011-12-02
"5","Matale","12","3","0","0","0","4","1","0","0",2011,48,2011-11-26,2011-12-02
"6","NuwaraEliya","1","3","0","0","0","1","2","0","0",2011,48,2011-11-26,2011-12-02
"7","Galle","14","1","0","1","0","5","0","0","0",2011,48,2011-11-26,2011-12-02
"8","Hambanthota","6","2","0","0","1","4","0","1","1",2011,48,2011-11-26,2011-12-02
"9","Matara","48","6","0","0","0","6","6","3","0",2011,48,2011-11-26,2011-12-02
"10","Jaffna","9","18","0","10","0","0","4","2","0",2011,48,2011-11-26,2011-12-02
"11","Kilinochchi","0","0","0","2","0","0","0","0","0",2011,48,2011-11-26,2011-12-02
"12","Mannar","0","4","0","3","0","0","0","0","0",2011,48,2011-11-26,2011-12-02
"13","Vavuniya","0","3","1","2","0","0","0","0","0",2011,48,2011-11-26,2011-12-02
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2011,48,2011-11-26,2011-12-02
"15","Batticaloa","102","3","0","0","0","0","0","0","1",2011,48,2011-11-26,2011-12-02
"16","Ampara","6","6","0","0","0","3","0","0","0",2011,48,2011-11-26,2011-12-02
"17","Trincomalee","9","11","0","0","0","3","0","0","0",2011,48,2011-11-26,2011-12-02
"18","Kurunagala","22","6","0","2","0","6","0","2","0",2011,48,2011-11-26,2011-12-02
"19","Puttalam","10","4","0","1","0","0","0","0","0",2011,48,2011-11-26,2011-12-02
"20","Anuradhapura","6","8","0","0","0","0","0","0","0",2011,48,2011-11-26,2011-12-02
"21","Polonnaruwa","9","0","0","2","0","0","0","1","0",2011,48,2011-11-26,2011-12-02
"22","Badulla","12","8","0","0","0","3","2","0","0",2011,48,2011-11-26,2011-12-02
"23","Monaragala","2","6","0","0","0","1","1","1","0",2011,48,2011-11-26,2011-12-02
"24","Ratnapura","25","2","0","2","0","4","0","1","0",2011,48,2011-11-26,2011-12-02
"25","Kegalle","36","1","0","2","1","6","0","20","0",2011,48,2011-11-26,2011-12-02
"26","Kalmune","2","12","0","0","1","0","0","1","0",2011,48,2011-11-26,2011-12-02
