"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","161","2","0","4","0","4","0","0","0",2011,28,2011-07-09,2011-07-15
"2","Gampaha","169","3","0","2","0","9","0","25","0",2011,28,2011-07-09,2011-07-15
"3","Kalutara","25","3","0","0","0","4","0","0","0",2011,28,2011-07-09,2011-07-15
"4","Kandy","41","14","0","1","0","5","1","1","0",2011,28,2011-07-09,2011-07-15
"5","Matale","11","10","0","0","1","2","0","0","0",2011,28,2011-07-09,2011-07-15
"6","NuwaraEliya","7","12","0","1","0","1","0","0","0",2011,28,2011-07-09,2011-07-15
"7","Galle","11","0","0","0","1","1","2","0","1",2011,28,2011-07-09,2011-07-15
"8","Hambanthota","10","2","0","1","0","0","2","1","0",2011,28,2011-07-09,2011-07-15
"9","Matara","18","0","0","1","2","0","1","0","0",2011,28,2011-07-09,2011-07-15
"10","Jaffna","6","1","0","4","1","0","0","1","0",2011,28,2011-07-09,2011-07-15
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2011,28,2011-07-09,2011-07-15
"12","Mannar","1","1","0","0","0","0","0","0","0",2011,28,2011-07-09,2011-07-15
"13","Vavuniya","2","1","0","0","0","0","0","0","0",2011,28,2011-07-09,2011-07-15
"14","Mullaitivu","1","3","0","0","0","0","0","0","0",2011,28,2011-07-09,2011-07-15
"15","Batticaloa","9","10","0","0","6","1","0","0","0",2011,28,2011-07-09,2011-07-15
"16","Ampara","1","1","0","0","0","0","0","0","0",2011,28,2011-07-09,2011-07-15
"17","Trincomalee","8","9","0","1","0","0","0","0","0",2011,28,2011-07-09,2011-07-15
"18","Kurunagala","29","11","0","0","1","5","0","1","0",2011,28,2011-07-09,2011-07-15
"19","Puttalam","10","3","0","0","0","3","0","0","0",2011,28,2011-07-09,2011-07-15
"20","Anuradhapura","5","2","0","0","0","0","0","0","0",2011,28,2011-07-09,2011-07-15
"21","Polonnaruwa","2","2","0","0","0","1","0","0","0",2011,28,2011-07-09,2011-07-15
"22","Badulla","25","42","0","0","0","5","4","2","0",2011,28,2011-07-09,2011-07-15
"23","Monaragala","6","1","0","1","0","0","0","0","0",2011,28,2011-07-09,2011-07-15
"24","Ratnapura","20","12","0","1","0","14","1","0","0",2011,28,2011-07-09,2011-07-15
"25","Kegalle","25","4","0","0","0","6","0","6","0",2011,28,2011-07-09,2011-07-15
"26","Kalmune","2","4","0","0","0","0","0","0","0",2011,28,2011-07-09,2011-07-15
