"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","94","2","0","6","0","0","0","0","0",2012,8,2012-02-18,2012-02-24
"2","Gampaha","58","3","0","1","0","1","1","1","0",2012,8,2012-02-18,2012-02-24
"3","Kalutara","62","2","1","2","0","5","0","2","0",2012,8,2012-02-18,2012-02-24
"4","Kandy","41","0","0","1","0","1","4","0","0",2012,8,2012-02-18,2012-02-24
"5","Matale","6","0","0","0","0","0","1","0","0",2012,8,2012-02-18,2012-02-24
"6","NuwaraEliya","14","4","0","0","0","0","0","0","0",2012,8,2012-02-18,2012-02-24
"7","Galle","16","0","0","0","0","1","0","0","0",2012,8,2012-02-18,2012-02-24
"8","Hambanthota","14","0","0","0","0","1","2","0","0",2012,8,2012-02-18,2012-02-24
"9","Matara","34","2","0","0","3","5","3","5","0",2012,8,2012-02-18,2012-02-24
"10","Jaffna","5","7","0","9","0","0","11","0","0",2012,8,2012-02-18,2012-02-24
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2012,8,2012-02-18,2012-02-24
"12","Mannar","3","2","0","0","0","2","0","0","0",2012,8,2012-02-18,2012-02-24
"13","Vavuniya","0","0","0","0","0","0","0","0","0",2012,8,2012-02-18,2012-02-24
"14","Mullaitivu","0","0","0","1","0","0","0","0","0",2012,8,2012-02-18,2012-02-24
"15","Batticaloa","18","6","0","0","0","2","0","0","1",2012,8,2012-02-18,2012-02-24
"16","Ampara","1","3","0","0","0","1","0","0","0",2012,8,2012-02-18,2012-02-24
"17","Trincomalee","4","2","0","0","0","0","0","0","0",2012,8,2012-02-18,2012-02-24
"18","Kurunagala","16","1","0","1","0","5","1","0","0",2012,8,2012-02-18,2012-02-24
"19","Puttalam","6","1","0","0","0","0","0","0","0",2012,8,2012-02-18,2012-02-24
"20","Anuradhapura","3","0","0","0","0","0","1","3","0",2012,8,2012-02-18,2012-02-24
"21","Polonnaruwa","1","0","0","0","0","2","0","1","0",2012,8,2012-02-18,2012-02-24
"22","Badulla","1","5","0","1","0","0","2","0","0",2012,8,2012-02-18,2012-02-24
"23","Monaragala","4","3","0","0","0","1","7","4","0",2012,8,2012-02-18,2012-02-24
"24","Ratnapura","22","3","0","0","0","3","0","3","0",2012,8,2012-02-18,2012-02-24
"25","Kegalle","22","0","1","1","0","3","0","12","0",2012,8,2012-02-18,2012-02-24
"26","Kalmune","8","7","0","0","0","0","0","0","0",2012,8,2012-02-18,2012-02-24
