"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","160","0","0","0","0","3","0","0","0","6","1","0",2016,48,2016-11-19,2016-11-25
"2","Gampaha","4","0","0","0","1","0","0","0","0","1","0","0",2016,48,2016-11-19,2016-11-25
"3","Kalutara","13","3","0","0","0","3","0","0","0","2","0","0",2016,48,2016-11-19,2016-11-25
"4","Kandy","22","1","1","0","4","0","1","0","0","5","1","1",2016,48,2016-11-19,2016-11-25
"5","Matale","10","0","0","1","0","1","0","0","0","1","0","1",2016,48,2016-11-19,2016-11-25
"6","NuwaraEliya","5","5","0","2","0","2","3","0","0","6","3","0",2016,48,2016-11-19,2016-11-25
"7","Galle","70","2","0","0","0","7","0","0","0","1","0","0",2016,48,2016-11-19,2016-11-25
"8","Hambanthota","11","4","0","0","0","1","0","0","0","1","0","5",2016,48,2016-11-19,2016-11-25
"9","Matara","24","1","1","0","0","9","0","0","0","3","2","4",2016,48,2016-11-19,2016-11-25
"10","Jaffna","40","12","0","2","41","1","1","0","1","2","3","0",2016,48,2016-11-19,2016-11-25
"11","Kilinochchi","0","4","0","0","0","0","0","0","0","0","0","0",2016,48,2016-11-19,2016-11-25
"12","Mannar","4","0","0","0","0","0","0","0","0","0","0","0",2016,48,2016-11-19,2016-11-25
"13","Vavuniya","0","0","0","0","9","0","0","0","0","4","0","0",2016,48,2016-11-19,2016-11-25
"14","Mullaitivu","1","0","0","0","0","0","0","0","0","0","0","0",2016,48,2016-11-19,2016-11-25
"15","Batticaloa","6","6","0","3","0","0","0","0","0","0","1","0",2016,48,2016-11-19,2016-11-25
"16","Ampara","2","0","0","0","0","0","0","0","0","1","0","0",2016,48,2016-11-19,2016-11-25
"17","Trincomalee","3","0","0","1","0","1","1","0","0","4","0","0",2016,48,2016-11-19,2016-11-25
"18","Kurunagala","20","2","0","0","0","3","2","0","1","4","0","2",2016,48,2016-11-19,2016-11-25
"19","Puttalam","9","3","0","0","0","0","0","0","0","0","0","0",2016,48,2016-11-19,2016-11-25
"20","Anuradhapura","2","6","0","0","0","1","0","5","0","1","0","1",2016,48,2016-11-19,2016-11-25
"21","Polonnaruwa","6","4","0","0","0","0","0","1","0","4","0","3",2016,48,2016-11-19,2016-11-25
"22","Badulla","33","2","0","0","1","2","3","2","0","2","2","0",2016,48,2016-11-19,2016-11-25
"23","Monaragala","8","3","0","0","0","0","0","0","0","3","0","1",2016,48,2016-11-19,2016-11-25
"24","Ratnapura","30","3","1","1","0","9","1","4","0","5","0","0",2016,48,2016-11-19,2016-11-25
"25","Kegalle","10","1","0","1","0","2","0","1","0","3","0","0",2016,48,2016-11-19,2016-11-25
"26","Kalmune","10","0","0","0","1","0","0","0","0","1","1","0",2016,48,2016-11-19,2016-11-25
