"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","112","1","0","0","0","2","0","0","0",2013,18,2013-04-27,2013-05-03
"2","Gampaha","56","3","0","1","0","3","0","2","0",2013,18,2013-04-27,2013-05-03
"3","Kalutara","29","1","0","3","2","4","0","0","0",2013,18,2013-04-27,2013-05-03
"4","Kandy","22","5","0","0","0","1","3","0","0",2013,18,2013-04-27,2013-05-03
"5","Matale","5","0","0","0","0","1","0","0","0",2013,18,2013-04-27,2013-05-03
"6","NuwaraEliya","4","3","0","0","0","1","1","0","0",2013,18,2013-04-27,2013-05-03
"7","Galle","12","1","0","0","0","2","1","0","0",2013,18,2013-04-27,2013-05-03
"8","Hambanthota","4","3","0","0","0","0","0","3","0",2013,18,2013-04-27,2013-05-03
"9","Matara","2","3","0","0","0","8","0","8","0",2013,18,2013-04-27,2013-05-03
"10","Jaffna","20","2","0","9","0","3","7","1","0",2013,18,2013-04-27,2013-05-03
"11","Kilinochchi","0","0","0","0","0","0","2","0","0",2013,18,2013-04-27,2013-05-03
"12","Mannar","2","1","0","1","0","0","0","0","0",2013,18,2013-04-27,2013-05-03
"13","Vavuniya","0","0","0","0","0","0","0","0","0",2013,18,2013-04-27,2013-05-03
"14","Mullaitivu","1","0","0","0","0","0","0","0","0",2013,18,2013-04-27,2013-05-03
"15","Batticaloa","11","7","0","0","2","3","0","0","0",2013,18,2013-04-27,2013-05-03
"16","Ampara","0","0","0","0","0","0","0","0","0",2013,18,2013-04-27,2013-05-03
"17","Trincomalee","4","1","0","0","0","0","0","0","0",2013,18,2013-04-27,2013-05-03
"18","Kurunagala","31","2","2","0","0","7","0","1","0",2013,18,2013-04-27,2013-05-03
"19","Puttalam","7","1","0","0","3","0","0","0","0",2013,18,2013-04-27,2013-05-03
"20","Anuradhapura","11","1","0","0","0","9","0","0","0",2013,18,2013-04-27,2013-05-03
"21","Polonnaruwa","4","1","0","0","0","5","0","0","0",2013,18,2013-04-27,2013-05-03
"22","Badulla","11","8","0","1","0","0","1","1","0",2013,18,2013-04-27,2013-05-03
"23","Monaragala","5","0","0","0","0","8","1","2","0",2013,18,2013-04-27,2013-05-03
"24","Ratnapura","28","4","2","0","0","5","0","2","0",2013,18,2013-04-27,2013-05-03
"25","Kegalle","15","0","0","0","0","5","1","4","0",2013,18,2013-04-27,2013-05-03
"26","Kalmune","2","0","0","0","0","0","0","0","0",2013,18,2013-04-27,2013-05-03
