"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","33","1","0","2","0","6","0","0","0",2012,12,2012-03-17,2012-03-23
"2","Gampaha","44","1","0","2","0","0","0","2","0",2012,12,2012-03-17,2012-03-23
"3","Kalutara","3","0","0","0","0","0","0","0","0",2012,12,2012-03-17,2012-03-23
"4","Kandy","3","1","0","0","0","0","0","0","0",2012,12,2012-03-17,2012-03-23
"5","Matale","7","1","0","0","0","1","0","0","0",2012,12,2012-03-17,2012-03-23
"6","NuwaraEliya","2","3","0","2","1","0","1","0","0",2012,12,2012-03-17,2012-03-23
"7","Galle","12","1","0","0","0","3","1","0","0",2012,12,2012-03-17,2012-03-23
"8","Hambanthota","2","1","0","0","0","1","1","0","0",2012,12,2012-03-17,2012-03-23
"9","Matara","8","0","0","0","0","1","0","0","0",2012,12,2012-03-17,2012-03-23
"10","Jaffna","2","0","0","2","0","0","0","0","0",2012,12,2012-03-17,2012-03-23
"11","Kilinochchi","0","0","1","0","0","0","0","0","0",2012,12,2012-03-17,2012-03-23
"12","Mannar","1","0","1","0","0","2","2","0","0",2012,12,2012-03-17,2012-03-23
"13","Vavuniya","1","0","1","0","0","0","0","0","0",2012,12,2012-03-17,2012-03-23
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2012,12,2012-03-17,2012-03-23
"15","Batticaloa","10","0","1","1","0","0","0","0","0",2012,12,2012-03-17,2012-03-23
"16","Ampara","0","0","0","0","0","0","0","0","0",2012,12,2012-03-17,2012-03-23
"17","Trincomalee","0","1","0","0","0","0","0","0","0",2012,12,2012-03-17,2012-03-23
"18","Kurunagala","12","1","0","0","0","1","0","0","0",2012,12,2012-03-17,2012-03-23
"19","Puttalam","0","0","0","0","0","0","0","0","0",2012,12,2012-03-17,2012-03-23
"20","Anuradhapura","1","1","1","0","0","1","0","0","0",2012,12,2012-03-17,2012-03-23
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0",2012,12,2012-03-17,2012-03-23
"22","Badulla","0","0","0","0","0","0","1","0","0",2012,12,2012-03-17,2012-03-23
"23","Monaragala","0","0","0","0","0","0","0","0","0",2012,12,2012-03-17,2012-03-23
"24","Ratnapura","21","2","2","0","0","2","1","2","0",2012,12,2012-03-17,2012-03-23
"25","Kegalle","9","0","0","0","0","5","1","8","0",2012,12,2012-03-17,2012-03-23
"26","Kalmune","0","1","0","0","1","0","0","1","0",2012,12,2012-03-17,2012-03-23
