"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","351","1","0","3","2","0","1","0","0","4","1","0",2016,27,2016-06-25,2016-07-01
"2","Gampaha","34","0","0","0","0","0","0","0","0","0","0","0",2016,27,2016-06-25,2016-07-01
"3","Kalutara","5","0","0","0","0","2","0","0","0","1","0","0",2016,27,2016-06-25,2016-07-01
"4","Kandy","172","3","0","0","0","3","1","0","0","5","1","1",2016,27,2016-06-25,2016-07-01
"5","Matale","49","1","0","1","0","0","0","0","0","0","0","0",2016,27,2016-06-25,2016-07-01
"6","NuwaraEliya","21","4","0","3","0","1","3","0","0","0","0","0",2016,27,2016-06-25,2016-07-01
"7","Galle","22","3","0","1","0","3","2","0","0","2","0","0",2016,27,2016-06-25,2016-07-01
"8","Hambanthota","32","3","0","0","0","1","0","2","0","2","0","25",2016,27,2016-06-25,2016-07-01
"9","Matara","59","11","1","0","0","2","1","0","0","7","0","3",2016,27,2016-06-25,2016-07-01
"10","Jaffna","33","4","0","1","1","0","6","0","0","4","1","0",2016,27,2016-06-25,2016-07-01
"11","Kilinochchi","1","0","0","0","0","0","0","0","0","1","0","0",2016,27,2016-06-25,2016-07-01
"12","Mannar","1","2","0","1","1","0","0","0","0","0","0","0",2016,27,2016-06-25,2016-07-01
"13","Vavuniya","7","1","0","7","0","0","0","0","0","1","0","0",2016,27,2016-06-25,2016-07-01
"14","Mullaitivu","5","2","0","0","0","0","0","1","0","0","0","0",2016,27,2016-06-25,2016-07-01
"15","Batticaloa","7","10","0","3","0","0","0","0","0","0","0","0",2016,27,2016-06-25,2016-07-01
"16","Ampara","0","0","0","0","0","0","0","0","0","0","0","0",2016,27,2016-06-25,2016-07-01
"17","Trincomalee","6","1","0","0","0","0","2","0","0","3","1","0",2016,27,2016-06-25,2016-07-01
"18","Kurunagala","76","6","1","0","5","6","2","1","0","5","0","0",2016,27,2016-06-25,2016-07-01
"19","Puttalam","22","2","0","0","0","0","1","0","0","0","0","0",2016,27,2016-06-25,2016-07-01
"20","Anuradhapura","13","6","0","0","0","4","1","0","0","3","2","5",2016,27,2016-06-25,2016-07-01
"21","Polonnaruwa","10","0","0","0","0","1","0","0","0","1","0","0",2016,27,2016-06-25,2016-07-01
"22","Badulla","29","0","0","0","0","1","1","0","0","4","4","0",2016,27,2016-06-25,2016-07-01
"23","Monaragala","5","1","0","0","0","3","0","0","0","4","0","4",2016,27,2016-06-25,2016-07-01
"24","Ratnapura","66","3","0","1","0","9","1","0","0","0","4","0",2016,27,2016-06-25,2016-07-01
"25","Kegalle","28","5","0","1","1","2","0","0","0","8","0","0",2016,27,2016-06-25,2016-07-01
"26","Kalmune","2","0","0","0","0","0","0","0","0","0","0","0",2016,27,2016-06-25,2016-07-01
