"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","75","0","0","1","0","6","0","0","0","26","1","0",2018,13,2018-03-24,2018-03-30
"2","Gampaha","29","0","0","0","0","4","0","1","0","19","0","1",2018,13,2018-03-24,2018-03-30
"3","Kalutara","26","1","0","0","1","10","0","0","0","9","1","0",2018,13,2018-03-24,2018-03-30
"4","Kandy","52","1","0","0","3","0","1","2","0","14","0","0",2018,13,2018-03-24,2018-03-30
"5","Matale","7","2","0","0","0","1","0","0","0","0","0","1",2018,13,2018-03-24,2018-03-30
"6","NuwaraEliya","1","0","0","0","0","3","6","0","0","1","1","0",2018,13,2018-03-24,2018-03-30
"7","Galle","9","0","0","0","0","15","1","1","0","14","0","1",2018,13,2018-03-24,2018-03-30
"8","Hambanthota","25","0","0","0","0","3","0","0","0","5","0","4",2018,13,2018-03-24,2018-03-30
"9","Matara","13","0","0","0","6","2","2","0","0","7","0","3",2018,13,2018-03-24,2018-03-30
"10","Jaffna","28","1","0","1","3","0","3","0","0","6","0","0",2018,13,2018-03-24,2018-03-30
"11","Kilinochchi","4","1","0","0","0","0","0","0","0","2","0","0",2018,13,2018-03-24,2018-03-30
"12","Mannar","0","1","0","0","0","0","0","0","0","1","0","0",2018,13,2018-03-24,2018-03-30
"13","Vavuniya","8","0","0","1","0","1","0","0","0","2","0","2",2018,13,2018-03-24,2018-03-30
"14","Mullaitivu","1","0","0","0","0","0","0","0","0","0","0","0",2018,13,2018-03-24,2018-03-30
"15","Batticaloa","115","3","0","1","0","2","0","0","0","2","0","0",2018,13,2018-03-24,2018-03-30
"16","Ampara","0","0","0","0","0","2","0","0","0","4","0","0",2018,13,2018-03-24,2018-03-30
"17","Trincomalee","10","2","0","0","0","1","0","0","0","1","0","0",2018,13,2018-03-24,2018-03-30
"18","Kurunagala","13","2","2","0","0","2","0","3","0","11","0","7",2018,13,2018-03-24,2018-03-30
"19","Puttalam","12","1","0","0","0","0","0","0","0","0","1","1",2018,13,2018-03-24,2018-03-30
"20","Anuradhapura","4","2","0","0","0","0","1","0","0","7","1","10",2018,13,2018-03-24,2018-03-30
"21","Polonnaruwa","3","0","0","0","0","1","0","0","0","6","0","3",2018,13,2018-03-24,2018-03-30
"22","Badulla","6","0","0","0","0","7","2","0","0","4","0","0",2018,13,2018-03-24,2018-03-30
"23","Monaragala","5","0","0","0","0","4","2","0","0","5","0","0",2018,13,2018-03-24,2018-03-30
"24","Ratnapura","20","1","0","1","0","13","0","0","0","6","2","5",2018,13,2018-03-24,2018-03-30
"25","Kegalle","22","0","1","0","4","0","2","0","0","4","0","1",2018,13,2018-03-24,2018-03-30
"26","Kalmune","17","0","0","0","0","0","0","0","0","13","0","0",2018,13,2018-03-24,2018-03-30
