"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","16","10","0","8","0","16","1","3","0",2008,47,2008-11-15,2008-11-21
"2","Gampaha","5","4","0","1","0","3","0","3","0",2008,47,2008-11-15,2008-11-21
"3","Kalutara","3","9","0","1","0","22","0","0","0",2008,47,2008-11-15,2008-11-21
"4","Kandy","8","7","1","2","0","12","2","2","0",2008,47,2008-11-15,2008-11-21
"5","Matale","7","8","0","0","0","16","0","1","0",2008,47,2008-11-15,2008-11-21
"6","NuwaraEliya","0","3","0","6","1","3","1","0","0",2008,47,2008-11-15,2008-11-21
"7","Galle","0","5","1","1","0","12","1","0","0",2008,47,2008-11-15,2008-11-21
"8","Hambanthota","2","7","0","0","4","3","4","0","0",2008,47,2008-11-15,2008-11-21
"9","Matara","6","8","0","0","0","6","5","0","0",2008,47,2008-11-15,2008-11-21
"10","Jaffna","0","0","0","0","0","0","0","0","0",2008,47,2008-11-15,2008-11-21
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2008,47,2008-11-15,2008-11-21
"12","Mannar","0","2","0","0","0","0","0","0","0",2008,47,2008-11-15,2008-11-21
"13","Vavuniya","0","5","0","1","0","1","0","0","0",2008,47,2008-11-15,2008-11-21
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2008,47,2008-11-15,2008-11-21
"15","Batticaloa","0","8","0","1","0","1","0","0","0",2008,47,2008-11-15,2008-11-21
"16","Ampara","0","0","0","0","2","1","0","0","0",2008,47,2008-11-15,2008-11-21
"17","Trincomalee","2","3","0","0","0","1","0","0","0",2008,47,2008-11-15,2008-11-21
"18","Kurunagala","8","8","0","0","0","25","0","0","1",2008,47,2008-11-15,2008-11-21
"19","Puttalam","2","6","0","0","1","0","0","1","0",2008,47,2008-11-15,2008-11-21
"20","Anuradhapura","0","5","0","0","0","0","0","0","0",2008,47,2008-11-15,2008-11-21
"21","Polonnaruwa","0","5","0","0","0","0","0","0","0",2008,47,2008-11-15,2008-11-21
"22","Badulla","3","5","2","4","1","1","5","4","0",2008,47,2008-11-15,2008-11-21
"23","Monaragala","0","1","0","1","0","0","3","0","0",2008,47,2008-11-15,2008-11-21
"24","Ratnapura","2","13","0","0","0","4","0","3","0",2008,47,2008-11-15,2008-11-21
"25","Kegalle","8","4","0","3","1","12","0","13","0",2008,47,2008-11-15,2008-11-21
"26","Kalmune","1","14","0","0","0","0","0","2","0",2008,47,2008-11-15,2008-11-21
