"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","444","5","0","1","0","2","0","0","0","12","2","0",2017,7,2017-02-11,2017-02-17
"2","Gampaha","66","0","0","0","0","0","0","0","1","0","0","0",2017,7,2017-02-11,2017-02-17
"3","Kalutara","55","0","1","0","0","1","0","0","0","7","1","0",2017,7,2017-02-11,2017-02-17
"4","Kandy","51","0","0","0","0","2","2","2","0","2","2","2",2017,7,2017-02-11,2017-02-17
"5","Matale","22","0","0","0","0","0","0","0","0","1","0","0",2017,7,2017-02-11,2017-02-17
"6","NuwaraEliya","5","1","0","0","0","1","1","0","0","4","2","0",2017,7,2017-02-11,2017-02-17
"7","Galle","83","1","0","1","0","3","1","0","0","3","2","0",2017,7,2017-02-11,2017-02-17
"8","Hambanthota","55","0","0","0","1","1","2","1","0","6","1","24",2017,7,2017-02-11,2017-02-17
"9","Matara","96","1","0","0","0","1","2","0","0","9","0","7",2017,7,2017-02-11,2017-02-17
"10","Jaffna","118","9","0","1","1","2","27","0","0","6","2","0",2017,7,2017-02-11,2017-02-17
"11","Kilinochchi","4","0","0","0","0","0","0","0","0","0","0","0",2017,7,2017-02-11,2017-02-17
"12","Mannar","26","0","0","0","0","0","0","0","0","0","0","0",2017,7,2017-02-11,2017-02-17
"13","Vavuniya","23","1","0","3","0","0","1","0","0","1","0","1",2017,7,2017-02-11,2017-02-17
"14","Mullaitivu","9","0","0","0","0","0","0","0","0","0","0","0",2017,7,2017-02-11,2017-02-17
"15","Batticaloa","37","5","1","2","0","0","0","0","0","4","1","0",2017,7,2017-02-11,2017-02-17
"16","Ampara","2","1","0","1","0","0","0","0","0","0","1","0",2017,7,2017-02-11,2017-02-17
"17","Trincomalee","144","1","0","1","0","1","0","0","0","1","0","0",2017,7,2017-02-11,2017-02-17
"18","Kurunagala","75","1","0","0","0","0","1","1","0","15","2","2",2017,7,2017-02-11,2017-02-17
"19","Puttalam","17","2","0","0","0","0","0","0","0","5","0","0",2017,7,2017-02-11,2017-02-17
"20","Anuradhapura","16","0","0","0","0","1","0","0","0","7","0","4",2017,7,2017-02-11,2017-02-17
"21","Polonnaruwa","5","0","0","0","0","0","0","0","0","1","0","1",2017,7,2017-02-11,2017-02-17
"22","Badulla","20","0","0","0","0","0","1","2","0","6","2","0",2017,7,2017-02-11,2017-02-17
"23","Monaragala","24","0","0","0","0","3","7","0","0","0","1","0",2017,7,2017-02-11,2017-02-17
"24","Ratnapura","26","2","1","0","0","2","0","1","0","7","1","0",2017,7,2017-02-11,2017-02-17
"25","Kegalle","27","1","1","1","2","1","3","0","0","3","1","0",2017,7,2017-02-11,2017-02-17
"26","Kalmune","9","0","0","0","0","0","0","0","0","0","0","0",2017,7,2017-02-11,2017-02-17
