"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","16","0","0","0","0","1","0","0","0","0","0","0",2020,47,2020-11-14,2020-11-20
"2","Gampaha","21","0","0","0","0","7","0","0","0","1","0","0",2020,47,2020-11-14,2020-11-20
"3","Kalutara","11","1","1","0","0","29","0","0","0","2","6","0",2020,47,2020-11-14,2020-11-20
"4","Kandy","27","3","0","0","0","4","4","0","0","0","0","0",2020,47,2020-11-14,2020-11-20
"5","Matale","5","0","0","0","0","0","0","0","0","0","0","2",2020,47,2020-11-14,2020-11-20
"6","NuwaraEliya","0","1","1","0","0","1","0","0","0","0","2","0",2020,47,2020-11-14,2020-11-20
"7","Galle","3","2","0","0","0","69","1","1","0","1","0","0",2020,47,2020-11-14,2020-11-20
"8","Hambanthota","2","0","0","0","0","7","2","1","0","3","1","1",2020,47,2020-11-14,2020-11-20
"9","Matara","4","0","0","0","0","11","0","0","0","1","0","1",2020,47,2020-11-14,2020-11-20
"10","Jaffna","6","0","0","0","2","1","19","0","0","1","0","0",2020,47,2020-11-14,2020-11-20
"11","Kilinochchi","1","0","0","0","3","0","0","0","0","0","1","0",2020,47,2020-11-14,2020-11-20
"12","Mannar","0","0","0","0","0","0","0","0","0","0","2","0",2020,47,2020-11-14,2020-11-20
"13","Vavuniya","0","0","0","0","0","1","1","0","0","0","0","0",2020,47,2020-11-14,2020-11-20
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","1","0","0",2020,47,2020-11-14,2020-11-20
"15","Batticaloa","46","0","2","0","0","3","0","0","0","2","0","0",2020,47,2020-11-14,2020-11-20
"16","Ampara","1","0","0","0","0","7","0","0","0","2","0","0",2020,47,2020-11-14,2020-11-20
"17","Trincomalee","1","0","0","0","0","0","0","0","0","0","0","0",2020,47,2020-11-14,2020-11-20
"18","Kurunagala","0","0","0","0","0","1","0","0","0","1","0","3",2020,47,2020-11-14,2020-11-20
"19","Puttalam","1","0","0","0","0","2","0","0","0","0","3","0",2020,47,2020-11-14,2020-11-20
"20","Anuradhapura","1","0","0","0","0","3","1","1","0","0","3","15",2020,47,2020-11-14,2020-11-20
"21","Polonnaruwa","2","0","0","0","0","0","0","0","0","2","0","2",2020,47,2020-11-14,2020-11-20
"22","Badulla","5","0","0","0","4","7","0","0","0","2","0","1",2020,47,2020-11-14,2020-11-20
"23","Monaragala","0","0","0","0","0","0","0","0","0","0","0","0",2020,47,2020-11-14,2020-11-20
"24","Ratnapura","6","0","0","0","1","14","0","0","0","0","2","4",2020,47,2020-11-14,2020-11-20
"25","Kegalle","12","0","0","0","0","20","0","0","0","3","1","2",2020,47,2020-11-14,2020-11-20
"26","Kalmune","2","0","0","0","3","0","0","0","0","0","1","0",2020,47,2020-11-14,2020-11-20
