"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","109","5","0","4","2","1","0","0","0",2013,3,2013-01-12,2013-01-18
"2","Gampaha","59","2","0","2","0","1","1","8","0",2013,3,2013-01-12,2013-01-18
"3","Kalutara","35","6","2","1","0","4","0","1","0",2013,3,2013-01-12,2013-01-18
"4","Kandy","0","0","0","0","0","0","0","0","0",2013,3,2013-01-12,2013-01-18
"5","Matale","7","0","0","0","0","0","0","1","0",2013,3,2013-01-12,2013-01-18
"6","NuwaraEliya","3","1","0","0","0","0","3","0","0",2013,3,2013-01-12,2013-01-18
"7","Galle","17","2","2","0","0","2","1","0","0",2013,3,2013-01-12,2013-01-18
"8","Hambanthota","6","3","0","0","0","4","0","0","0",2013,3,2013-01-12,2013-01-18
"9","Matara","11","0","1","1","0","3","0","8","0",2013,3,2013-01-12,2013-01-18
"10","Jaffna","12","3","0","5","0","0","17","1","0",2013,3,2013-01-12,2013-01-18
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2013,3,2013-01-12,2013-01-18
"12","Mannar","4","0","0","3","0","1","0","0","0",2013,3,2013-01-12,2013-01-18
"13","Vavuniya","5","1","4","0","0","5","0","0","0",2013,3,2013-01-12,2013-01-18
"14","Mullaitivu","5","0","0","1","0","1","2","0","0",2013,3,2013-01-12,2013-01-18
"15","Batticaloa","8","1","0","0","0","0","0","0","0",2013,3,2013-01-12,2013-01-18
"16","Ampara","2","2","0","1","0","0","0","0","0",2013,3,2013-01-12,2013-01-18
"17","Trincomalee","7","0","0","0","0","4","0","0","0",2013,3,2013-01-12,2013-01-18
"18","Kurunagala","51","2","0","0","0","2","1","1","0",2013,3,2013-01-12,2013-01-18
"19","Puttalam","40","2","1","1","0","2","0","0","0",2013,3,2013-01-12,2013-01-18
"20","Anuradhapura","14","0","3","0","0","6","0","0","0",2013,3,2013-01-12,2013-01-18
"21","Polonnaruwa","7","1","0","1","0","7","0","1","0",2013,3,2013-01-12,2013-01-18
"22","Badulla","6","1","0","1","0","1","0","2","0",2013,3,2013-01-12,2013-01-18
"23","Monaragala","2","1","0","0","0","2","0","0","0",2013,3,2013-01-12,2013-01-18
"24","Ratnapura","26","4","4","3","0","0","1","18","1",2013,3,2013-01-12,2013-01-18
"25","Kegalle","18","2","1","1","0","2","1","1","0",2013,3,2013-01-12,2013-01-18
"26","Kalmune","14","2","0","0","0","0","0","1","0",2013,3,2013-01-12,2013-01-18
