"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","126","8","0","2","0","12","0","5","0",2009,53,2009-12-26,2010-01-01
"2","Gampaha","108","2","0","0","0","3","0","0","0",2009,53,2009-12-26,2010-01-01
"3","Kalutara","5","3","0","0","0","4","0","1","0",2009,53,2009-12-26,2010-01-01
"4","Kandy","14","5","0","0","0","2","1","0","0",2009,53,2009-12-26,2010-01-01
"5","Matale","35","4","0","0","0","1","0","2","0",2009,53,2009-12-26,2010-01-01
"6","NuwaraEliya","6","5","0","5","0","1","3","2","0",2009,53,2009-12-26,2010-01-01
"7","Galle","12","4","0","0","1","0","0","0","0",2009,53,2009-12-26,2010-01-01
"8","Hambanthota","7","3","0","1","0","2","0","0","0",2009,53,2009-12-26,2010-01-01
"9","Matara","10","3","0","1","0","4","2","2","0",2009,53,2009-12-26,2010-01-01
"10","Jaffna","112","2","0","19","0","0","11","3","0",2009,53,2009-12-26,2010-01-01
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,53,2009-12-26,2010-01-01
"12","Mannar","5","3","0","2","0","0","0","0","0",2009,53,2009-12-26,2010-01-01
"13","Vavuniya","209","1","0","1","0","0","0","0","0",2009,53,2009-12-26,2010-01-01
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,53,2009-12-26,2010-01-01
"15","Batticaloa","49","8","0","0","0","0","1","0","0",2009,53,2009-12-26,2010-01-01
"16","Ampara","1","7","0","0","0","0","0","3","0",2009,53,2009-12-26,2010-01-01
"17","Trincomalee","12","3","0","0","0","0","0","0","0",2009,53,2009-12-26,2010-01-01
"18","Kurunagala","55","10","0","2","1","9","2","3","0",2009,53,2009-12-26,2010-01-01
"19","Puttalam","18","4","0","3","0","0","0","0","0",2009,53,2009-12-26,2010-01-01
"20","Anuradhapura","31","4","2","0","0","0","0","0","0",2009,53,2009-12-26,2010-01-01
"21","Polonnaruwa","0","5","0","0","0","1","0","0","0",2009,53,2009-12-26,2010-01-01
"22","Badulla","17","4","0","3","4","2","0","0","0",2009,53,2009-12-26,2010-01-01
"23","Monaragala","2","14","0","0","2","0","0","0","0",2009,53,2009-12-26,2010-01-01
"24","Ratnapura","9","4","1","0","0","4","1","5","0",2009,53,2009-12-26,2010-01-01
"25","Kegalle","24","1","0","0","0","1","2","4","0",2009,53,2009-12-26,2010-01-01
"26","Kalmune","36","5","0","0","0","0","0","0","0",2009,53,2009-12-26,2010-01-01
