"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","133","1","0","4","0","4","1","0","0",2013,9,2013-02-23,2013-03-01
"2","Gampaha","26","2","0","0","0","3","0","2","0",2013,9,2013-02-23,2013-03-01
"3","Kalutara","17","1","0","0","0","7","0","1","0",2013,9,2013-02-23,2013-03-01
"4","Kandy","23","1","0","0","0","3","6","2","0",2013,9,2013-02-23,2013-03-01
"5","Matale","7","1","0","1","0","1","0","0","0",2013,9,2013-02-23,2013-03-01
"6","NuwaraEliya","3","1","0","0","1","0","0","0","0",2013,9,2013-02-23,2013-03-01
"7","Galle","27","0","0","0","0","9","2","0","0",2013,9,2013-02-23,2013-03-01
"8","Hambanthota","9","2","0","0","3","6","1","1","0",2013,9,2013-02-23,2013-03-01
"9","Matara","10","2","0","0","0","6","1","5","0",2013,9,2013-02-23,2013-03-01
"10","Jaffna","19","4","0","10","0","0","13","1","0",2013,9,2013-02-23,2013-03-01
"11","Kilinochchi","1","0","0","0","0","0","1","0","0",2013,9,2013-02-23,2013-03-01
"12","Mannar","1","0","0","4","0","0","1","0","0",2013,9,2013-02-23,2013-03-01
"13","Vavuniya","2","0","0","0","0","1","0","0","0",2013,9,2013-02-23,2013-03-01
"14","Mullaitivu","4","0","0","0","0","0","0","0","0",2013,9,2013-02-23,2013-03-01
"15","Batticaloa","28","1","0","0","0","1","0","0","0",2013,9,2013-02-23,2013-03-01
"16","Ampara","1","1","0","0","0","0","0","0","0",2013,9,2013-02-23,2013-03-01
"17","Trincomalee","5","0","0","0","0","0","0","1","0",2013,9,2013-02-23,2013-03-01
"18","Kurunagala","32","1","0","1","0","2","1","1","0",2013,9,2013-02-23,2013-03-01
"19","Puttalam","31","1","0","1","0","0","0","0","0",2013,9,2013-02-23,2013-03-01
"20","Anuradhapura","12","1","1","0","0","3","0","0","0",2013,9,2013-02-23,2013-03-01
"21","Polonnaruwa","2","2","0","0","0","2","0","0","0",2013,9,2013-02-23,2013-03-01
"22","Badulla","9","4","0","0","0","2","4","0","0",2013,9,2013-02-23,2013-03-01
"23","Monaragala","2","1","0","1","0","7","0","0","0",2013,9,2013-02-23,2013-03-01
"24","Ratnapura","33","10","2","0","0","6","2","3","0",2013,9,2013-02-23,2013-03-01
"25","Kegalle","19","1","0","1","0","3","5","3","0",2013,9,2013-02-23,2013-03-01
"26","Kalmune","25","0","0","0","0","0","0","0","0",2013,9,2013-02-23,2013-03-01
