"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","24","1","0","1","0","12","0","0","0",2009,51,2009-12-12,2009-12-18
"2","Gampaha","34","0","0","0","0","3","0","2","0",2009,51,2009-12-12,2009-12-18
"3","Kalutara","7","2","0","0","0","1","0","0","0",2009,51,2009-12-12,2009-12-18
"4","Kandy","18","13","0","0","0","2","2","2","0",2009,51,2009-12-12,2009-12-18
"5","Matale","37","3","0","0","0","3","0","3","0",2009,51,2009-12-12,2009-12-18
"6","NuwaraEliya","9","4","0","12","0","0","1","3","0",2009,51,2009-12-12,2009-12-18
"7","Galle","9","4","0","0","0","5","0","0","0",2009,51,2009-12-12,2009-12-18
"8","Hambanthota","7","0","0","0","0","1","2","0","0",2009,51,2009-12-12,2009-12-18
"9","Matara","4","2","1","0","0","2","3","1","0",2009,51,2009-12-12,2009-12-18
"10","Jaffna","10","1","0","3","0","0","5","1","0",2009,51,2009-12-12,2009-12-18
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,51,2009-12-12,2009-12-18
"12","Mannar","0","1","0","1","0","0","0","0","0",2009,51,2009-12-12,2009-12-18
"13","Vavuniya","154","6","0","5","0","0","0","2","0",2009,51,2009-12-12,2009-12-18
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,51,2009-12-12,2009-12-18
"15","Batticaloa","10","5","0","0","0","0","1","0","0",2009,51,2009-12-12,2009-12-18
"16","Ampara","0","0","0","0","0","0","0","0","0",2009,51,2009-12-12,2009-12-18
"17","Trincomalee","7","5","0","0","0","0","0","0","0",2009,51,2009-12-12,2009-12-18
"18","Kurunagala","16","7","0","1","0","8","1","2","0",2009,51,2009-12-12,2009-12-18
"19","Puttalam","7","9","0","1","0","1","0","0","0",2009,51,2009-12-12,2009-12-18
"20","Anuradhapura","14","7","0","0","0","1","0","1","0",2009,51,2009-12-12,2009-12-18
"21","Polonnaruwa","2","0","0","0","0","1","0","1","0",2009,51,2009-12-12,2009-12-18
"22","Badulla","5","4","0","4","0","0","0","2","0",2009,51,2009-12-12,2009-12-18
"23","Monaragala","1","6","0","1","0","0","0","0","0",2009,51,2009-12-12,2009-12-18
"24","Ratnapura","5","3","0","0","0","4","0","4","0",2009,51,2009-12-12,2009-12-18
"25","Kegalle","11","0","0","1","0","3","0","0","0",2009,51,2009-12-12,2009-12-18
"26","Kalmune","9","2","0","0","0","0","0","1","0",2009,51,2009-12-12,2009-12-18
