"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","39","0","0","0","0","5","0","0","1","0","0","0",2020,51,2020-12-12,2020-12-18
"2","Gampaha","13","1","0","0","0","0","0","0","0","0","1","0",2020,51,2020-12-12,2020-12-18
"3","Kalutara","13","0","0","0","0","5","0","0","0","3","3","0",2020,51,2020-12-12,2020-12-18
"4","Kandy","17","0","0","0","0","4","1","0","0","1","1","2",2020,51,2020-12-12,2020-12-18
"5","Matale","2","0","0","0","0","9","1","0","0","0","0","3",2020,51,2020-12-12,2020-12-18
"6","NuwaraEliya","0","0","0","0","0","2","1","0","0","2","0","0",2020,51,2020-12-12,2020-12-18
"7","Galle","0","0","0","0","1","18","2","0","0","2","3","0",2020,51,2020-12-12,2020-12-18
"8","Hambanthota","2","0","0","0","3","7","0","0","0","1","5","26",2020,51,2020-12-12,2020-12-18
"9","Matara","2","0","0","0","0","26","0","0","0","3","1","8",2020,51,2020-12-12,2020-12-18
"10","Jaffna","11","1","0","0","0","1","23","0","0","1","0","0",2020,51,2020-12-12,2020-12-18
"11","Kilinochchi","0","0","0","0","0","2","3","0","0","0","0","0",2020,51,2020-12-12,2020-12-18
"12","Mannar","1","0","0","0","0","2","0","0","0","0","1","0",2020,51,2020-12-12,2020-12-18
"13","Vavuniya","0","0","0","0","0","1","0","1","0","0","0","0",2020,51,2020-12-12,2020-12-18
"14","Mullaitivu","1","0","0","0","0","3","0","0","0","0","0","0",2020,51,2020-12-12,2020-12-18
"15","Batticaloa","248","0","0","0","0","0","0","0","0","1","2","0",2020,51,2020-12-12,2020-12-18
"16","Ampara","0","0","0","0","0","4","0","0","0","1","0","1",2020,51,2020-12-12,2020-12-18
"17","Trincomalee","2","0","0","0","0","1","0","1","0","0","0","0",2020,51,2020-12-12,2020-12-18
"18","Kurunagala","11","3","0","0","0","26","2","1","0","2","1","9",2020,51,2020-12-12,2020-12-18
"19","Puttalam","4","3","0","0","0","7","0","0","0","0","0","0",2020,51,2020-12-12,2020-12-18
"20","Anuradhapura","1","2","0","0","1","20","0","0","0","2","1","1",2020,51,2020-12-12,2020-12-18
"21","Polonnaruwa","0","0","0","0","0","4","0","0","0","2","0","6",2020,51,2020-12-12,2020-12-18
"22","Badulla","5","0","0","0","0","5","1","1","0","1","0","1",2020,51,2020-12-12,2020-12-18
"23","Monaragala","0","0","0","0","0","0","0","0","0","0","0","0",2020,51,2020-12-12,2020-12-18
"24","Ratnapura","6","1","0","0","0","10","2","0","0","5","2","3",2020,51,2020-12-12,2020-12-18
"25","Kegalle","7","0","1","0","0","9","0","0","0","1","1","0",2020,51,2020-12-12,2020-12-18
"26","Kalmune","0","0","0","0","0","1","0","0","0","0","0","0",2020,51,2020-12-12,2020-12-18
