"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","62","2","0","1","1","8","1","2","0",2013,15,2013-04-06,2013-04-12
"2","Gampaha","28","8","0","0","0","9","0","3","0",2013,15,2013-04-06,2013-04-12
"3","Kalutara","15","0","0","1","0","6","0","0","0",2013,15,2013-04-06,2013-04-12
"4","Kandy","25","1","0","1","1","3","1","2","0",2013,15,2013-04-06,2013-04-12
"5","Matale","5","0","0","0","0","1","0","0","0",2013,15,2013-04-06,2013-04-12
"6","NuwaraEliya","1","1","0","0","0","0","1","0","0",2013,15,2013-04-06,2013-04-12
"7","Galle","10","0","1","0","0","6","2","0","0",2013,15,2013-04-06,2013-04-12
"8","Hambanthota","4","1","0","0","0","4","1","0","0",2013,15,2013-04-06,2013-04-12
"9","Matara","8","0","0","0","1","5","1","6","0",2013,15,2013-04-06,2013-04-12
"10","Jaffna","37","5","0","8","0","0","21","2","0",2013,15,2013-04-06,2013-04-12
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2013,15,2013-04-06,2013-04-12
"12","Mannar","0","0","0","1","0","0","0","0","0",2013,15,2013-04-06,2013-04-12
"13","Vavuniya","0","0","0","0","0","3","0","0","0",2013,15,2013-04-06,2013-04-12
"14","Mullaitivu","3","0","0","0","0","0","0","0","0",2013,15,2013-04-06,2013-04-12
"15","Batticaloa","8","2","1","0","0","1","0","0","0",2013,15,2013-04-06,2013-04-12
"16","Ampara","1","0","0","0","0","0","0","0","0",2013,15,2013-04-06,2013-04-12
"17","Trincomalee","1","0","0","1","0","1","0","0","0",2013,15,2013-04-06,2013-04-12
"18","Kurunagala","29","4","0","1","0","3","1","1","0",2013,15,2013-04-06,2013-04-12
"19","Puttalam","15","1","0","0","0","2","2","0","0",2013,15,2013-04-06,2013-04-12
"20","Anuradhapura","1","1","1","0","0","6","0","0","0",2013,15,2013-04-06,2013-04-12
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0",2013,15,2013-04-06,2013-04-12
"22","Badulla","5","0","0","0","0","0","0","0","0",2013,15,2013-04-06,2013-04-12
"23","Monaragala","2","0","0","0","0","11","0","1","0",2013,15,2013-04-06,2013-04-12
"24","Ratnapura","9","0","0","0","0","2","0","1","0",2013,15,2013-04-06,2013-04-12
"25","Kegalle","16","0","0","1","0","4","4","4","0",2013,15,2013-04-06,2013-04-12
"26","Kalmune","0","0","0","0","0","0","0","0","0",2013,15,2013-04-06,2013-04-12
