"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","1032","0","0","0","0","1","0","1","0","9","1","0",2017,24,2017-06-10,2017-06-16
"2","Gampaha","871","0","0","0","0","0","0","0","0","0","0","0",2017,24,2017-06-10,2017-06-16
"3","Kalutara","219","1","0","0","0","4","0","0","0","6","1","0",2017,24,2017-06-10,2017-06-16
"4","Kandy","426","2","0","0","1","2","1","0","0","2","1","0",2017,24,2017-06-10,2017-06-16
"5","Matale","78","0","0","0","0","0","0","0","0","1","5","0",2017,24,2017-06-10,2017-06-16
"6","NuwaraEliya","18","0","1","1","0","0","2","1","0","36","2","0",2017,24,2017-06-10,2017-06-16
"7","Galle","103","1","0","0","0","9","0","0","0","4","1","0",2017,24,2017-06-10,2017-06-16
"8","Hambanthota","73","0","0","0","0","2","0","0","0","3","0","2",2017,24,2017-06-10,2017-06-16
"9","Matara","151","1","0","0","0","17","2","0","0","6","0","6",2017,24,2017-06-10,2017-06-16
"10","Jaffna","53","8","0","0","2","0","2","0","0","3","2","0",2017,24,2017-06-10,2017-06-16
"11","Kilinochchi","2","0","0","0","0","0","0","0","0","0","0","0",2017,24,2017-06-10,2017-06-16
"12","Mannar","2","0","0","0","0","0","0","0","0","0","0","0",2017,24,2017-06-10,2017-06-16
"13","Vavuniya","16","0","0","0","0","0","0","0","0","0","0","0",2017,24,2017-06-10,2017-06-16
"14","Mullaitivu","6","0","0","0","0","0","0","0","0","0","0","1",2017,24,2017-06-10,2017-06-16
"15","Batticaloa","82","0","0","0","0","1","0","0","0","2","0","0",2017,24,2017-06-10,2017-06-16
"16","Ampara","14","0","0","0","0","0","0","0","0","2","4","0",2017,24,2017-06-10,2017-06-16
"17","Trincomalee","19","0","0","0","0","0","0","0","0","7","1","0",2017,24,2017-06-10,2017-06-16
"18","Kurunagala","290","3","0","0","2","0","0","1","0","7","0","2",2017,24,2017-06-10,2017-06-16
"19","Puttalam","175","0","0","0","0","0","0","0","0","1","1","0",2017,24,2017-06-10,2017-06-16
"20","Anuradhapura","60","0","0","0","0","1","0","0","0","2","2","0",2017,24,2017-06-10,2017-06-16
"21","Polonnaruwa","27","0","0","0","0","0","0","0","0","2","0","2",2017,24,2017-06-10,2017-06-16
"22","Badulla","33","2","0","0","0","3","4","1","0","3","5","0",2017,24,2017-06-10,2017-06-16
"23","Monaragala","82","2","0","0","0","8","1","1","0","3","3","0",2017,24,2017-06-10,2017-06-16
"24","Ratnapura","85","0","1","0","0","4","2","3","0","0","0","0",2017,24,2017-06-10,2017-06-16
"25","Kegalle","336","0","0","0","0","1","2","0","0","2","0","0",2017,24,2017-06-10,2017-06-16
"26","Kalmune","445","1","0","0","0","0","0","0","0","0","0","0",2017,24,2017-06-10,2017-06-16
