"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","84","4","0","1","3","5","0","0","0","8","2","0",2016,45,2016-10-29,2016-11-04
"2","Gampaha","25","3","0","1","0","0","0","1","0","0","0","0",2016,45,2016-10-29,2016-11-04
"3","Kalutara","23","0","0","0","0","1","0","0","0","2","1","0",2016,45,2016-10-29,2016-11-04
"4","Kandy","42","1","0","1","1","0","2","0","0","5","1","0",2016,45,2016-10-29,2016-11-04
"5","Matale","7","1","0","0","0","1","0","2","0","0","0","0",2016,45,2016-10-29,2016-11-04
"6","NuwaraEliya","2","2","0","0","0","1","3","0","0","1","2","0",2016,45,2016-10-29,2016-11-04
"7","Galle","74","0","0","0","0","8","2","0","0","6","0","0",2016,45,2016-10-29,2016-11-04
"8","Hambanthota","2","0","0","0","0","2","0","0","0","3","0","0",2016,45,2016-10-29,2016-11-04
"9","Matara","24","0","0","0","0","5","1","0","0","1","1","1",2016,45,2016-10-29,2016-11-04
"10","Jaffna","25","11","0","0","4","1","1","0","0","1","0","0",2016,45,2016-10-29,2016-11-04
"11","Kilinochchi","0","0","0","0","0","0","0","0","0","0","0","0",2016,45,2016-10-29,2016-11-04
"12","Mannar","2","1","0","0","1","1","0","0","0","0","0","0",2016,45,2016-10-29,2016-11-04
"13","Vavuniya","2","0","0","1","0","0","0","0","0","1","0","0",2016,45,2016-10-29,2016-11-04
"14","Mullaitivu","2","0","0","0","0","0","0","0","0","0","0","0",2016,45,2016-10-29,2016-11-04
"15","Batticaloa","1","6","0","0","0","0","0","0","0","1","0","0",2016,45,2016-10-29,2016-11-04
"16","Ampara","0","0","0","0","0","0","0","0","0","1","0","0",2016,45,2016-10-29,2016-11-04
"17","Trincomalee","2","2","0","0","0","0","0","0","0","2","2","2",2016,45,2016-10-29,2016-11-04
"18","Kurunagala","20","6","0","0","0","2","0","0","0","8","1","0",2016,45,2016-10-29,2016-11-04
"19","Puttalam","1","1","0","0","0","4","0","0","0","1","1","0",2016,45,2016-10-29,2016-11-04
"20","Anuradhapura","0","0","0","0","0","0","0","0","0","3","1","0",2016,45,2016-10-29,2016-11-04
"21","Polonnaruwa","4","0","0","0","0","1","0","0","0","2","1","0",2016,45,2016-10-29,2016-11-04
"22","Badulla","16","5","0","0","0","0","3","0","0","2","3","0",2016,45,2016-10-29,2016-11-04
"23","Monaragala","10","0","0","1","0","1","1","1","0","3","0","2",2016,45,2016-10-29,2016-11-04
"24","Ratnapura","20","2","0","0","0","10","0","2","0","3","2","0",2016,45,2016-10-29,2016-11-04
"25","Kegalle","19","1","0","0","0","0","0","1","0","2","1","0",2016,45,2016-10-29,2016-11-04
"26","Kalmune","9","0","0","0","0","0","0","0","0","1","0","0",2016,45,2016-10-29,2016-11-04
