"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","0","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"2","Gampaha","0","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"3","Kalutara","0","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"4","Kandy","0","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"5","Matale","0","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"6","NuwaraEliya","0","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"7","Galle","2","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"8","Hambanthota","0","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"9","Matara","0","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"10","Jaffna","1","0","0","1","8","0","0","0","0",2012,24,2012-06-09,2012-06-15
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"12","Mannar","0","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"13","Vavuniya","0","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"15","Batticaloa","6","2","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"16","Ampara","0","0","0","0","1","0","0","0","0",2012,24,2012-06-09,2012-06-15
"17","Trincomalee","1","1","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"18","Kurunagala","10","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"19","Puttalam","0","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"20","Anuradhapura","8","1","0","0","0","1","0","1","0",2012,24,2012-06-09,2012-06-15
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"22","Badulla","0","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"23","Monaragala","0","0","0","0","0","0","0","2","0",2012,24,2012-06-09,2012-06-15
"24","Ratnapura","87","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"25","Kegalle","0","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
"26","Kalmune","1","0","0","0","0","0","0","0","0",2012,24,2012-06-09,2012-06-15
