"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","511","4","0","2","0","2","0","0","0","4","4","0",2016,53,2016-12-24,2016-12-30
"2","Gampaha","137","1","0","1","0","0","0","0","0","0","0","0",2016,53,2016-12-24,2016-12-30
"3","Kalutara","88","3","0","1","0","3","0","0","1","3","4","0",2016,53,2016-12-24,2016-12-30
"4","Kandy","66","5","0","0","0","1","1","0","0","10","1","2",2016,53,2016-12-24,2016-12-30
"5","Matale","25","0","0","0","0","2","0","0","0","1","3","0",2016,53,2016-12-24,2016-12-30
"6","NuwaraEliya","12","2","0","0","0","1","8","1","0","2","2","0",2016,53,2016-12-24,2016-12-30
"7","Galle","176","0","0","0","0","5","1","0","0","1","1","0",2016,53,2016-12-24,2016-12-30
"8","Hambanthota","31","2","1","1","0","0","0","0","0","2","0","4",2016,53,2016-12-24,2016-12-30
"9","Matara","73","0","0","0","0","8","2","0","0","5","0","3",2016,53,2016-12-24,2016-12-30
"10","Jaffna","145","10","0","1","1","1","33","0","0","4","5","0",2016,53,2016-12-24,2016-12-30
"11","Kilinochchi","0","0","0","0","0","0","0","0","0","0","0","0",2016,53,2016-12-24,2016-12-30
"12","Mannar","37","1","0","1","0","0","1","0","0","0","0","0",2016,53,2016-12-24,2016-12-30
"13","Vavuniya","0","0","0","0","0","0","0","0","0","0","0","0",2016,53,2016-12-24,2016-12-30
"14","Mullaitivu","1","0","0","0","0","0","0","0","0","0","0","0",2016,53,2016-12-24,2016-12-30
"15","Batticaloa","43","6","0","1","1","2","0","0","0","2","1","0",2016,53,2016-12-24,2016-12-30
"16","Ampara","5","0","0","0","0","0","0","0","0","3","0","0",2016,53,2016-12-24,2016-12-30
"17","Trincomalee","22","0","0","0","0","0","0","0","0","0","1","0",2016,53,2016-12-24,2016-12-30
"18","Kurunagala","80","2","0","1","0","2","2","0","0","2","2","2",2016,53,2016-12-24,2016-12-30
"19","Puttalam","18","1","0","0","0","0","0","0","0","1","1","0",2016,53,2016-12-24,2016-12-30
"20","Anuradhapura","16","1","0","0","0","0","0","0","0","5","1","1",2016,53,2016-12-24,2016-12-30
"21","Polonnaruwa","11","1","0","0","0","1","0","0","0","2","1","1",2016,53,2016-12-24,2016-12-30
"22","Badulla","40","2","0","0","0","0","1","2","0","3","9","1",2016,53,2016-12-24,2016-12-30
"23","Monaragala","21","3","0","0","0","2","0","0","0","0","3","1",2016,53,2016-12-24,2016-12-30
"24","Ratnapura","63","2","0","0","0","7","1","1","0","2","2","0",2016,53,2016-12-24,2016-12-30
"25","Kegalle","34","1","1","0","0","3","0","0","0","2","1","0",2016,53,2016-12-24,2016-12-30
"26","Kalmune","90","3","0","0","0","0","0","0","0","0","0","0",2016,53,2016-12-24,2016-12-30
