"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","60","6","1","3","0","3","1","2","0",2011,3,2011-01-15,2011-01-21
"2","Gampaha","29","4","1","3","0","4","1","1","0",2011,3,2011-01-15,2011-01-21
"3","Kalutara","8","1","0","2","0","1","0","0","0",2011,3,2011-01-15,2011-01-21
"4","Kandy","7","6","0","0","0","1","0","0","0",2011,3,2011-01-15,2011-01-21
"5","Matale","2","3","0","0","0","1","0","0","0",2011,3,2011-01-15,2011-01-21
"6","NuwaraEliya","1","1","0","0","0","0","2","0","0",2011,3,2011-01-15,2011-01-21
"7","Galle","0","1","0","0","0","2","3","0","0",2011,3,2011-01-15,2011-01-21
"8","Hambanthota","3","2","0","0","0","1","3","0","0",2011,3,2011-01-15,2011-01-21
"9","Matara","4","5","0","1","0","1","0","0","0",2011,3,2011-01-15,2011-01-21
"10","Jaffna","9","0","0","2","0","0","3","0","0",2011,3,2011-01-15,2011-01-21
"11","Kilinochchi","0","1","0","0","0","0","0","0","0",2011,3,2011-01-15,2011-01-21
"12","Mannar","1","0","0","3","0","3","10","0","0",2011,3,2011-01-15,2011-01-21
"13","Vavuniya","5","1","0","0","0","2","0","0","0",2011,3,2011-01-15,2011-01-21
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2011,3,2011-01-15,2011-01-21
"15","Batticaloa","2","15","0","0","0","0","0","0","0",2011,3,2011-01-15,2011-01-21
"16","Ampara","1","1","0","1","0","0","0","0","0",2011,3,2011-01-15,2011-01-21
"17","Trincomalee","0","1","0","0","1","5","1","1","0",2011,3,2011-01-15,2011-01-21
"18","Kurunagala","7","8","1","3","1","1","1","1","0",2011,3,2011-01-15,2011-01-21
"19","Puttalam","10","3","0","3","0","0","0","0","0",2011,3,2011-01-15,2011-01-21
"20","Anuradhapura","4","4","0","0","0","1","0","0","0",2011,3,2011-01-15,2011-01-21
"21","Polonnaruwa","1","4","1","0","0","6","0","0","0",2011,3,2011-01-15,2011-01-21
"22","Badulla","5","3","0","5","0","1","1","0","0",2011,3,2011-01-15,2011-01-21
"23","Monaragala","2","0","0","0","0","0","1","0","0",2011,3,2011-01-15,2011-01-21
"24","Ratnapura","4","15","0","0","1","3","3","0","0",2011,3,2011-01-15,2011-01-21
"25","Kegalle","2","0","0","0","0","1","0","2","0",2011,3,2011-01-15,2011-01-21
"26","Kalmune","0","9","0","0","0","0","0","0","0",2011,3,2011-01-15,2011-01-21
