"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","88","0","0","16","3","14","1","3","0",2011,41,2011-10-08,2011-10-14
"2","Gampaha","70","1","0","1","0","9","0","8","0",2011,41,2011-10-08,2011-10-14
"3","Kalutara","25","4","3","1","5","9","0","1","0",2011,41,2011-10-08,2011-10-14
"4","Kandy","68","5","0","5","0","3","0","0","0",2011,41,2011-10-08,2011-10-14
"5","Matale","4","5","0","3","2","0","0","2","0",2011,41,2011-10-08,2011-10-14
"6","NuwaraEliya","11","0","0","1","0","3","1","1","0",2011,41,2011-10-08,2011-10-14
"7","Galle","11","3","0","0","1","3","3","0","0",2011,41,2011-10-08,2011-10-14
"8","Hambanthota","3","3","0","0","0","3","0","1","0",2011,41,2011-10-08,2011-10-14
"9","Matara","23","0","0","0","1","6","2","2","0",2011,41,2011-10-08,2011-10-14
"10","Jaffna","6","15","0","8","1","0","1","0","0",2011,41,2011-10-08,2011-10-14
"11","Kilinochchi","1","0","0","0","0","0","0","0","0",2011,41,2011-10-08,2011-10-14
"12","Mannar","2","0","0","1","1","0","0","0","0",2011,41,2011-10-08,2011-10-14
"13","Vavuniya","1","2","0","1","7","1","0","0","0",2011,41,2011-10-08,2011-10-14
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2011,41,2011-10-08,2011-10-14
"15","Batticaloa","16","7","0","0","0","0","0","0","0",2011,41,2011-10-08,2011-10-14
"16","Ampara","2","12","0","1","0","0","0","0","0",2011,41,2011-10-08,2011-10-14
"17","Trincomalee","2","6","0","0","0","0","0","0","1",2011,41,2011-10-08,2011-10-14
"18","Kurunagala","13","5","0","2","6","13","3","1","0",2011,41,2011-10-08,2011-10-14
"19","Puttalam","4","2","0","3","0","2","0","0","0",2011,41,2011-10-08,2011-10-14
"20","Anuradhapura","2","0","0","1","1","0","0","1","0",2011,41,2011-10-08,2011-10-14
"21","Polonnaruwa","2","0","0","0","0","0","0","0","0",2011,41,2011-10-08,2011-10-14
"22","Badulla","8","14","1","1","0","0","3","0","0",2011,41,2011-10-08,2011-10-14
"23","Monaragala","8","7","0","1","0","2","2","1","0",2011,41,2011-10-08,2011-10-14
"24","Ratnapura","17","8","0","0","0","10","0","1","0",2011,41,2011-10-08,2011-10-14
"25","Kegalle","41","1","0","1","0","5","0","8","0",2011,41,2011-10-08,2011-10-14
"26","Kalmune","2","3","0","0","0","0","0","0","0",2011,41,2011-10-08,2011-10-14
