"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","43","08","00","00","00","07","01","05","00",2008,19,2008-05-03,2008-05-09
"2","Gampaha","18","04","00","01","00","08","00","01","00",2008,19,2008-05-03,2008-05-09
"3","Kalutara","11","09","02","01","00","04","00","01","00",2008,19,2008-05-03,2008-05-09
"4","Kandy","03","10","01","01","00","13","00","01","00",2008,19,2008-05-03,2008-05-09
"5","Matale","01","04","00","00","00","25","00","00","00",2008,19,2008-05-03,2008-05-09
"6","NuwaraEliya","03","02","00","16","00","00","00","02","00",2008,19,2008-05-03,2008-05-09
"7","Galle","01","01","00","00","00","06","00","00","00",2008,19,2008-05-03,2008-05-09
"8","Hambanthota","00","01","00","00","00","01","02","00","00",2008,19,2008-05-03,2008-05-09
"9","Matara","05","09","00","00","00","07","04","00","00",2008,19,2008-05-03,2008-05-09
"10","Jaffna","00","02","00","05","00","00","05","02","00",2008,19,2008-05-03,2008-05-09
"11","Kilinochchi","00","00","00","00","00","00","00","00","00",2008,19,2008-05-03,2008-05-09
"12","Mannar","00","00","00","02","00","00","00","00","00",2008,19,2008-05-03,2008-05-09
"13","Vavuniya","00","01","00","00","00","00","00","00","00",2008,19,2008-05-03,2008-05-09
"14","Mullaitivu","00","00","00","01","00","00","00","00","00",2008,19,2008-05-03,2008-05-09
"15","Batticaloa","02","04","00","02","00","00","00","00","01",2008,19,2008-05-03,2008-05-09
"16","Ampara","00","00","00","00","00","03","00","00","00",2008,19,2008-05-03,2008-05-09
"17","Trincomalee","01","06","00","00","00","00","00","00","00",2008,19,2008-05-03,2008-05-09
"18","Kurunagala","03","04","00","00","00","13","00","00","00",2008,19,2008-05-03,2008-05-09
"19","Puttalam","09","05","00","01","00","00","02","00","00",2008,19,2008-05-03,2008-05-09
"20","Anuradhapura","06","00","00","00","00","13","00","01","00",2008,19,2008-05-03,2008-05-09
"21","Polonnaruwa","03","03","00","02","00","00","00","00","00",2008,19,2008-05-03,2008-05-09
"22","Badulla","02","17","00","03","07","01","06","03","00",2008,19,2008-05-03,2008-05-09
"23","Monaragala","03","07","00","02","00","11","01","02","00",2008,19,2008-05-03,2008-05-09
"24","Ratnapura","04","09","01","03","00","02","00","00","00",2008,19,2008-05-03,2008-05-09
"25","Kegalle","09","06","03","02","00","18","03","35","00",2008,19,2008-05-03,2008-05-09
"26","Kalmune","01","05","00","01","00","00","01","00","00",2008,19,2008-05-03,2008-05-09
