"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","25","11","0","3","1","6","0","0","0",2010,38,2010-09-18,2010-09-24
"2","Gampaha","23","4","1","2","0","15","0","2","0",2010,38,2010-09-18,2010-09-24
"3","Kalutara","12","3","0","2","0","19","0","0","0",2010,38,2010-09-18,2010-09-24
"4","Kandy","3","1","0","1","0","2","1","5","0",2010,38,2010-09-18,2010-09-24
"5","Matale","2","3","0","0","0","2","1","1","0",2010,38,2010-09-18,2010-09-24
"6","NuwaraEliya","1","0","0","2","0","1","0","0","0",2010,38,2010-09-18,2010-09-24
"7","Galle","9","4","0","0","0","6","0","0","0",2010,38,2010-09-18,2010-09-24
"8","Hambanthota","8","1","0","1","2","1","0","0","0",2010,38,2010-09-18,2010-09-24
"9","Matara","6","1","0","0","0","7","1","0","0",2010,38,2010-09-18,2010-09-24
"10","Jaffna","8","6","1","3","0","0","0","2","0",2010,38,2010-09-18,2010-09-24
"11","Kilinochchi","2","0","0","0","0","0","0","0","0",2010,38,2010-09-18,2010-09-24
"12","Mannar","12","4","0","0","0","0","0","0","0",2010,38,2010-09-18,2010-09-24
"13","Vavuniya","4","3","0","1","1","0","0","0","0",2010,38,2010-09-18,2010-09-24
"14","Mullaitivu","1","0","0","0","0","0","0","0","0",2010,38,2010-09-18,2010-09-24
"15","Batticaloa","0","2","0","1","0","1","0","0","0",2010,38,2010-09-18,2010-09-24
"16","Ampara","0","1","0","0","0","0","0","0","0",2010,38,2010-09-18,2010-09-24
"17","Trincomalee","4","8","0","1","0","0","0","0","0",2010,38,2010-09-18,2010-09-24
"18","Kurunagala","7","3","0","0","0","6","1","0","0",2010,38,2010-09-18,2010-09-24
"19","Puttalam","8","4","0","0","0","1","0","0","0",2010,38,2010-09-18,2010-09-24
"20","Anuradhapura","6","1","1","0","1","0","0","0","0",2010,38,2010-09-18,2010-09-24
"21","Polonnaruwa","3","0","0","0","0","0","1","0","0",2010,38,2010-09-18,2010-09-24
"22","Badulla","8","1","0","3","0","1","1","0","0",2010,38,2010-09-18,2010-09-24
"23","Monaragala","3","3","0","0","1","1","2","1","0",2010,38,2010-09-18,2010-09-24
"24","Ratnapura","25","5","0","0","0","9","3","3","0",2010,38,2010-09-18,2010-09-24
"25","Kegalle","4","4","1","2","0","12","1","3","0",2010,38,2010-09-18,2010-09-24
"26","Kalmune","1","4","0","0","0","0","0","0","0",2010,38,2010-09-18,2010-09-24
