"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","381","0","0","1","0","0","0","1","0","5","1","0",2014,24,2014-06-07,2014-06-13
"2","Gampaha","98","4","0","0","0","2","0","5","0","4","1","0",2014,24,2014-06-07,2014-06-13
"3","Kalutara","70","2","0","0","1","2","0","0","0","7","0","0",2014,24,2014-06-07,2014-06-13
"4","Kandy","35","3","0","0","0","2","1","0","0","5","1","0",2014,24,2014-06-07,2014-06-13
"5","Matale","10","1","0","0","0","0","0","4","0","1","2","0",2014,24,2014-06-07,2014-06-13
"6","NuwaraEliya","9","4","0","0","0","0","2","0","0","3","2","0",2014,24,2014-06-07,2014-06-13
"7","Galle","36","4","0","0","0","1","4","1","0","8","0","0",2014,24,2014-06-07,2014-06-13
"8","Hambanthota","20","2","0","0","0","1","0","1","0","0","1","4",2014,24,2014-06-07,2014-06-13
"9","Matara","20","1","0","0","2","3","0","0","0","4","0","4",2014,24,2014-06-07,2014-06-13
"10","Jaffna","17","3","0","4","1","0","2","0","0","1","1","0",2014,24,2014-06-07,2014-06-13
"11","Kilinochchi","0","0","0","0","0","0","0","0","0","0","0","0",2014,24,2014-06-07,2014-06-13
"12","Mannar","1","6","1","1","0","1","0","0","0","0","0","0",2014,24,2014-06-07,2014-06-13
"13","Vavuniya","12","1","0","0","0","0","0","0","0","0","1","0",2014,24,2014-06-07,2014-06-13
"14","Mullaitivu","2","2","0","1","0","0","0","0","0","0","0","0",2014,24,2014-06-07,2014-06-13
"15","Batticaloa","20","4","0","0","1","0","0","0","0","0","0","0",2014,24,2014-06-07,2014-06-13
"16","Ampara","1","1","0","0","0","0","1","0","0","4","0","0",2014,24,2014-06-07,2014-06-13
"17","Trincomalee","16","4","0","0","0","0","0","0","0","1","0","0",2014,24,2014-06-07,2014-06-13
"18","Kurunagala","51","4","0","0","1","1","1","0","0","3","4","2",2014,24,2014-06-07,2014-06-13
"19","Puttalam","11","5","0","0","0","0","0","0","0","1","1","1",2014,24,2014-06-07,2014-06-13
"20","Anuradhapura","2","0","0","0","0","0","0","0","0","2","0","7",2014,24,2014-06-07,2014-06-13
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0","0","0","0",2014,24,2014-06-07,2014-06-13
"22","Badulla","23","4","0","1","2","0","2","1","0","0","6","0",2014,24,2014-06-07,2014-06-13
"23","Monaragala","8","1","0","0","1","0","4","0","0","1","0","1",2014,24,2014-06-07,2014-06-13
"24","Ratnapura","219","3","0","1","0","8","1","10","0","3","0","0",2014,24,2014-06-07,2014-06-13
"25","Kegalle","70","0","0","0","0","1","0","2","0","2","2","0",2014,24,2014-06-07,2014-06-13
"26","Kalmune","4","1","0","0","1","0","0","0","0","1","0","0",2014,24,2014-06-07,2014-06-13
